framework,version,device,op_name,kernel_source,model,task,attn_kind,backend,requested_backend,batch_size,q_seq_len,kv_seq_len,num_heads,head_dim,tp_size,sp_size,sp_algorithm,latency
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,53240,512,5,128,8,2,ring,0.12995840311050416
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,53240,257,5,128,8,2,ring,0.09885119795799255
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,26620,512,5,128,8,4,ring,0.07020800113677979
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,26620,257,5,128,8,4,ring,0.0534496009349823
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,13310,13310,5,128,8,8,ring,0.5916384220123291
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,13310,512,5,128,8,8,ring,0.03744960129261017
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,13310,257,5,128,8,8,ring,0.030422401428222657
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,47190,512,10,128,1,4,ulysses,0.2087775945663452
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,47190,257,10,128,1,4,ulysses,0.15596480369567872
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,11798,512,40,128,1,4,ring,0.2147615909576416
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,11798,257,40,128,1,4,ring,0.16347839832305908
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,47190,512,5,128,1,8,ulysses,0.10774079561233521
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,47190,257,5,128,1,8,ulysses,0.08126720190048217
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5899,5899,40,128,1,8,ring,0.9787296295166016
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5899,512,40,128,1,8,ring,0.11461440324783326
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5899,257,40,128,1,8,ring,0.08731840252876281
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,47190,512,10,128,2,2,ulysses,0.20811519622802735
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,47190,257,10,128,2,2,ulysses,0.1541632056236267
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,23595,512,20,128,2,2,ring,0.21210238933563233
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,23595,257,20,128,2,2,ring,0.15649280548095704
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,47190,512,5,128,2,4,ulysses,0.1072383999824524
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,47190,257,5,128,2,4,ulysses,0.08048639893531799
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,11798,512,20,128,2,4,ring,0.11437760591506958
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,11798,257,20,128,2,4,ring,0.08722879886627197
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5899,5899,20,128,2,8,ring,0.5242080211639404
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5899,512,20,128,2,8,ring,0.06471999883651733
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5899,257,20,128,2,8,ring,0.05083199739456177
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,47190,512,10,128,4,1,none,0.20816960334777831
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,47190,257,10,128,4,1,none,0.15448960065841674
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,47190,512,5,128,4,2,ulysses,0.10774719715118408
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,47190,257,5,128,4,2,ulysses,0.08089600205421447
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,23595,512,10,128,4,2,ring,0.1130560040473938
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,23595,257,10,128,4,2,ring,0.08564479947090149
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,11798,11798,10,128,4,4,ring,1.0350175857543946
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,11798,512,10,128,4,4,ring,0.06432960033416749
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,11798,257,10,128,4,4,ring,0.0513759970664978
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5899,5899,10,128,4,8,ring,0.26445119380950927
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5899,512,10,128,4,8,ring,0.03463039994239807
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5899,257,10,128,4,8,ring,0.029174399375915528
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,47190,512,5,128,8,1,none,0.10697599649429321
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,47190,257,5,128,8,1,none,0.08023999929428101
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,23595,512,5,128,8,2,ring,0.06279039978981019
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,23595,257,5,128,8,2,ring,0.04784640073776245
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,11798,11798,5,128,8,4,ring,0.5126016139984131
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,11798,512,5,128,8,4,ring,0.03451200127601624
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,11798,257,5,128,8,4,ring,0.027932798862457274
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5899,5899,5,128,8,8,ring,0.13126399517059326
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5899,512,5,128,8,8,ring,0.02066880017518997
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5899,257,5,128,8,8,ring,0.01777919977903366
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,71280,512,5,128,1,8,ulysses,0.16300159692764282
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,71280,257,5,128,1,8,ulysses,0.1185312032699585
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,8910,512,40,128,1,8,ring,0.1621567964553833
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,8910,257,40,128,1,8,ring,0.11844799518585206
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,71280,512,5,128,2,4,ulysses,0.16179200410842895
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,71280,257,5,128,2,4,ulysses,0.11848000288009644
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,17820,512,20,128,2,4,ring,0.161843204498291
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,17820,257,20,128,2,4,ring,0.11846719980239868
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,8910,8910,20,128,2,8,ring,1.0780799865722657
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,8910,512,20,128,2,8,ring,0.08597440123558045
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,8910,257,20,128,2,8,ring,0.06573759913444518
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,71280,512,5,128,4,2,ulysses,0.16128959655761718
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,71280,257,5,128,4,2,ulysses,0.11812479496002197
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,35640,512,10,128,4,2,ring,0.16146559715270997
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,35640,257,10,128,4,2,ring,0.12146559953689576
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,17820,512,10,128,4,4,ring,0.08634240031242371
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,17820,257,10,128,4,4,ring,0.06556479930877686
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,8910,8910,10,128,4,8,ring,0.5872255802154541
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,8910,512,10,128,4,8,ring,0.05084159970283508
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,8910,257,10,128,4,8,ring,0.03924480080604553
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,71280,512,5,128,8,1,none,0.16273599863052368
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,71280,257,5,128,8,1,none,0.11959680318832397
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,35640,512,5,128,8,2,ring,0.08538879752159119
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,35640,257,5,128,8,2,ring,0.06471999883651733
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,17820,17820,5,128,8,4,ring,1.1620736122131348
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,17820,512,5,128,8,4,ring,0.05067520141601563
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,17820,257,5,128,8,4,ring,0.03973439931869507
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,8910,8910,5,128,8,8,ring,0.3022016048431396
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,8910,512,5,128,8,8,ring,0.029436799883842468
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,8910,257,5,128,8,8,ring,0.024537600576877594
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,31590,512,10,128,1,4,ulysses,0.14490560293197632
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,31590,257,10,128,1,4,ulysses,0.11172159910202026
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,7898,512,40,128,1,4,ring,0.1476256012916565
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,7898,257,40,128,1,4,ring,0.11012480258941651
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,31590,512,5,128,1,8,ulysses,0.07921280264854431
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,31590,257,5,128,1,8,ulysses,0.060761600732803345
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,3949,3949,40,128,1,8,ring,0.4501760005950928
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,3949,512,40,128,1,8,ring,0.0803712010383606
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,3949,257,40,128,1,8,ring,0.06134719848632812
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,31590,512,10,128,2,2,ulysses,0.14288320541381835
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,31590,257,10,128,2,2,ulysses,0.10867199897766114
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,15795,512,20,128,2,2,ring,0.1438655972480774
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,15795,257,20,128,2,2,ring,0.10757759809494019
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,31590,512,5,128,2,4,ulysses,0.07842239737510681
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,31590,257,5,128,2,4,ulysses,0.059772801399230954
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,7898,7898,20,128,2,4,ring,0.8715616226196289
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,7898,512,20,128,2,4,ring,0.07977920174598693
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,7898,257,20,128,2,4,ring,0.06212159991264343
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,3949,3949,20,128,2,8,ring,0.228873610496521
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,3949,512,20,128,2,8,ring,0.04350399971008301
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,3949,257,20,128,2,8,ring,0.03434560000896454
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,31590,512,10,128,4,1,none,0.14364160299301149
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,31590,257,10,128,4,1,none,0.10953600406646728
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,31590,512,5,128,4,2,ulysses,0.07934719920158387
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,31590,257,5,128,4,2,ulysses,0.06087039709091187
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,15795,512,10,128,4,2,ring,0.08049600124359131
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,15795,257,10,128,4,2,ring,0.061852800846099856
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,7898,7898,10,128,4,4,ring,0.43639678955078126
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,7898,512,10,128,4,4,ring,0.043721601366996765
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,7898,257,10,128,4,4,ring,0.03473919928073883
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,3949,3949,10,128,4,8,ring,0.1384768009185791
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,3949,512,10,128,4,8,ring,0.02768000066280365
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,3949,257,10,128,4,8,ring,0.02313919961452484
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,31590,512,5,128,8,1,none,0.0785215973854065
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,31590,257,5,128,8,1,none,0.060031998157501223
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,15795,15795,5,128,8,2,ring,0.8589183807373046
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,15795,512,5,128,8,2,ring,0.043782401084899905
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,15795,257,5,128,8,2,ring,0.03527680039405823
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,7898,7898,5,128,8,4,ring,0.2633919954299927
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,7898,512,5,128,8,4,ring,0.02805759906768799
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,7898,257,5,128,8,4,ring,0.023583999276161192
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,3949,3949,5,128,8,8,ring,0.09351680278778077
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,3949,512,5,128,8,8,ring,0.02072640061378479
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,3949,257,5,128,8,8,ring,0.017504000663757326
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,43120,512,10,128,1,4,ulysses,0.19336639642715453
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,43120,257,10,128,1,4,ulysses,0.14382719993591309
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,10780,512,40,128,1,4,ring,0.19362879991531373
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,10780,257,40,128,1,4,ring,0.14398080110549927
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,43120,512,5,128,1,8,ulysses,0.10041279792785644
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,43120,257,5,128,1,8,ulysses,0.07575039863586426
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5390,5390,40,128,1,8,ring,0.8281632423400879
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5390,512,40,128,1,8,ring,0.10750720500946045
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5390,257,40,128,1,8,ring,0.08327999711036682
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,43120,512,10,128,2,2,ulysses,0.19549440145492553
