framework,version,device,op_name,kernel_source,model,task,attn_kind,backend,batch_size,q_seq_len,kv_seq_len,num_heads,head_dim,tp_size,sp_size,sp_algorithm,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,47190,257,5,128,1,8,ulysses,0.13714560270309448
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,26620,257,5,128,8,4,ring,0.0833728015422821
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,5899,5899,40,128,1,8,ring,2.094304084777832
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,5899,512,40,128,1,8,ring,0.209769606590271
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,5899,257,40,128,1,8,ring,0.1445215940475464
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,47190,257,10,128,2,2,ulysses,0.26217920780181886
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,47190,512,10,128,2,2,ulysses,0.38103680610656737
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,23595,512,20,128,2,2,ring,0.3969599962234497
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,23595,257,20,128,2,2,ring,0.26152639389038085
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,47190,257,5,128,2,4,ulysses,0.13613760471343994
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,11798,512,20,128,2,4,ring,0.2084223985671997
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,11798,257,20,128,2,4,ring,0.1423967957496643
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,5899,5899,20,128,2,8,ring,1.1053759574890136
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,5899,512,20,128,2,8,ring,0.11693120002746582
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,5899,257,20,128,2,8,ring,0.0812831997871399
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,47190,512,10,128,4,1,none,0.3805567979812622
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,47190,257,10,128,4,1,none,0.259008002281189
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,47190,512,5,128,4,2,ulysses,0.19953279495239257
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,47190,257,5,128,4,2,ulysses,0.1377120018005371
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,23595,512,10,128,4,2,ring,0.2087615966796875
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,23595,257,10,128,4,2,ring,0.14217280149459838
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,47190,512,5,128,2,4,ulysses,0.20096640586853026
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,11798,512,10,128,4,4,ring,0.11712640523910522
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,11798,257,10,128,4,4,ring,0.08152959942817688
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,11798,11798,10,128,4,4,ring,2.1913568496704103
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,5899,512,10,128,4,8,ring,0.05891519784927368
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,5899,5899,10,128,4,8,ring,0.570198392868042
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,5899,257,10,128,4,8,ring,0.040873599052429196
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,47190,512,5,128,8,1,none,0.19887679815292358
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,47190,257,5,128,8,1,none,0.1368384003639221
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,23595,512,5,128,8,2,ring,0.11561280488967896
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,23595,257,5,128,8,2,ring,0.07910400032997131
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,11798,512,5,128,8,4,ring,0.05896959900856018
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,11798,11798,5,128,8,4,ring,1.1102399826049805
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,11798,257,5,128,8,4,ring,0.04097599983215332
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,5899,512,5,128,8,8,ring,0.031043198704719544
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,5899,257,5,128,8,8,ring,0.022118400037288665
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,5899,5899,5,128,8,8,ring,0.2853471994400024
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,71280,257,5,128,1,8,ulysses,0.20408320426940918
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,71280,512,5,128,1,8,ulysses,0.3013184070587158
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,8910,512,40,128,1,8,ring,0.3035936117172241
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,8910,257,40,128,1,8,ring,0.2062527894973755
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,71280,257,5,128,2,4,ulysses,0.2045504093170166
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,17820,512,20,128,2,4,ring,0.3029279947280884
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,17820,257,20,128,2,4,ring,0.2066175937652588
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,8910,8910,20,128,2,8,ring,2.292937660217285
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,8910,512,20,128,2,8,ring,0.15944000482559204
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,8910,257,20,128,2,8,ring,0.11102720499038696
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,71280,512,5,128,4,2,ulysses,0.30140159130096433
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,71280,257,5,128,4,2,ulysses,0.20449600219726563
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,35640,512,10,128,4,2,ring,0.3020704030990601
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,35640,257,10,128,4,2,ring,0.20590720176696778
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,17820,512,10,128,4,4,ring,0.1594912052154541
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,71280,512,5,128,2,4,ulysses,0.3045120000839233
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,17820,257,10,128,4,4,ring,0.11108160018920898
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,8910,512,10,128,4,8,ring,0.09055359959602356
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,8910,257,10,128,4,8,ring,0.06386240124702454
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,71280,512,5,128,8,1,none,0.30177280902862547
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,8910,8910,10,128,4,8,ring,1.2322239875793457
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,71280,257,5,128,8,1,none,0.20422720909118652
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,35640,512,5,128,8,2,ring,0.15680320262908937
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,35640,257,5,128,8,2,ring,0.11154240369796753
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,17820,512,5,128,8,4,ring,0.09010239839553832
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,17820,257,5,128,8,4,ring,0.06358399987220764
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,8910,8910,5,128,8,8,ring,0.6658527851104736
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,8910,512,5,128,8,8,ring,0.047219198942184445
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,8910,257,5,128,8,8,ring,0.03316799998283386
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,31590,512,10,128,1,4,ulysses,0.2647775888442993
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,31590,257,10,128,1,4,ulysses,0.1807647943496704
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,17820,17820,5,128,8,4,ring,2.4671072006225585
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,7898,512,40,128,1,4,ring,0.2655519962310791
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,31590,512,5,128,1,8,ulysses,0.1447775959968567
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,31590,257,5,128,1,8,ulysses,0.10090559720993042
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,3949,3949,40,128,1,8,ring,0.9344223976135254
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,3949,512,40,128,1,8,ring,0.1455615997314453
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,3949,257,40,128,1,8,ring,0.10144640207290649
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,31590,512,10,128,2,2,ulysses,0.2651776075363159
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,31590,257,10,128,2,2,ulysses,0.18121919631958008
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,15795,512,20,128,2,2,ring,0.2648576021194458
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,15795,257,20,128,2,2,ring,0.1811519980430603
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,31590,512,5,128,2,4,ulysses,0.14470399618148805
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,31590,257,5,128,2,4,ulysses,0.10051200389862061
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,7898,257,40,128,1,4,ring,0.18069119453430177
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,7898,7898,20,128,2,4,ring,1.8407007217407227
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,7898,512,20,128,2,4,ring,0.1430400013923645
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,7898,257,20,128,2,4,ring,0.1007423996925354
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,3949,512,20,128,2,8,ring,0.07904959917068481
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,3949,257,20,128,2,8,ring,0.056531202793121335
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,3949,3949,20,128,2,8,ring,0.4796800136566162
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,31590,257,10,128,4,1,none,0.17761919498443604
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,31590,512,10,128,4,1,none,0.26392641067504885
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,31590,512,5,128,4,2,ulysses,0.14186559915542601
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,31590,257,5,128,4,2,ulysses,0.09986240267753602
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,15795,512,10,128,4,2,ring,0.1422271966934204
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,15795,257,10,128,4,2,ring,0.10027840137481689
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,7898,512,10,128,4,4,ring,0.0789792001247406
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,7898,257,10,128,4,4,ring,0.055820798873901366
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,3949,3949,10,128,4,8,ring,0.3030303955078125
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,7898,7898,10,128,4,4,ring,0.9393280029296875
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,3949,512,10,128,4,8,ring,0.046972799301147464
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,3949,257,10,128,4,8,ring,0.03206399977207184
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,31590,512,5,128,8,1,none,0.1448639988899231
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,15795,15795,5,128,8,2,ring,1.8733791351318358
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,15795,512,5,128,8,2,ring,0.07828480005264282
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,15795,257,5,128,8,2,ring,0.0565887987613678
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,7898,7898,5,128,8,4,ring,0.5930208206176758
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,7898,512,5,128,8,4,ring,0.047065600752830505
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,7898,257,5,128,8,4,ring,0.03284800052642822
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,3949,3949,5,128,8,8,ring,0.1921247959136963
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,3949,512,5,128,8,8,ring,0.031033599376678468
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,3949,257,5,128,8,8,ring,0.02178879976272583
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,43120,512,10,128,1,4,ulysses,0.3571199893951416
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,43120,257,10,128,1,4,ulysses,0.24223361015319825
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,10780,512,40,128,1,4,ring,0.3571135997772217
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,31590,257,5,128,8,1,none,0.09842879772186279
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,10780,257,40,128,1,4,ring,0.24329919815063478
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,43120,257,5,128,1,8,ulysses,0.1276512026786804
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,5390,5390,40,128,1,8,ring,1.7717824935913087
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,5390,512,40,128,1,8,ring,0.19468480348587036
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,5390,257,40,128,1,8,ring,0.13351680040359498
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,43120,512,10,128,2,2,ulysses,0.3571135997772217
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,43120,257,10,128,2,2,ulysses,0.24186561107635499
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,21560,512,20,128,2,2,ring,0.35584321022033694
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,21560,257,20,128,2,2,ring,0.24214720726013184
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,43120,512,5,128,2,4,ulysses,0.1856511950492859
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,43120,257,5,128,2,4,ulysses,0.12742719650268555
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,43120,512,5,128,1,8,ulysses,0.1841312050819397
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,10780,512,20,128,2,4,ring,0.18791680335998534
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,10780,257,20,128,2,4,ring,0.1295199990272522
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,5390,512,20,128,2,8,ring,0.10566079616546631
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,5390,257,20,128,2,8,ring,0.07429119944572449
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,5390,5390,20,128,2,8,ring,0.9057408332824707
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,43120,512,10,128,4,1,none,0.3560992002487183
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,43120,512,5,128,4,2,ulysses,0.1826527953147888
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,43120,257,10,128,4,1,none,0.24169280529022216
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,43120,257,5,128,4,2,ulysses,0.1260159969329834
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,21560,257,10,128,4,2,ring,0.12638720273971557
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,21560,512,10,128,4,2,ring,0.18672319650650024
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_text,sdpa,1,10780,512,10,128,4,4,ring,0.10579839944839478
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,cross_attn_image,sdpa,1,10780,257,10,128,4,4,ring,0.07461119890213012
SGLang,0.5.10,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-I2V-A14B,i2v,self_attn,sdpa,1,5390,5390,10,128,4,8,ring,0.516764783859253
