model_key,system,case_id,series,model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,144,7.043,1,1,1,144,144,1,184.05,18.388,18994.974,7.043,0.44,7211.622,450.726,54.382,9.78,7.655,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,34.812,sglang,0.5.10,h100_sxm,0.0,450.726
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,136,6.923,1,1,1,136,136,1,184.05,17.666,18256.368,6.923,0.433,7089.152,443.072,56.605,9.78,7.525,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.562,sglang,0.5.10,h100_sxm,0.0,443.072
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,128,6.793,1,1,1,128,128,1,184.05,16.944,17517.762,6.793,0.425,6956.319,434.77,59.017,9.78,7.384,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.312,sglang,0.5.10,h100_sxm,0.0,434.77
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,116,6.577,1,1,1,116,116,1,184.05,15.861,16409.853,6.577,0.411,6734.93,420.933,63.047,9.78,7.149,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,30.437,sglang,0.5.10,h100_sxm,0.0,420.933
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,104,6.329,1,1,1,104,104,1,184.05,14.778,15301.944,6.329,0.396,6480.568,405.036,67.667,9.78,6.879,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.562,sglang,0.5.10,h100_sxm,0.0,405.036
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,92,6.042,1,1,1,92,92,1,184.05,13.695,14194.035,6.042,0.378,6186.639,386.665,73.018,9.78,6.567,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.687,sglang,0.5.10,h100_sxm,0.0,386.665
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,72,5.056,1,1,1,24,24,3,275.679,12.805,13375.194,5.056,0.316,5177.672,323.604,78.097,6.529,1.832,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.44,sglang,0.5.10,h100_sxm,0.0,323.604
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,84,8.802,1,1,1,28,28,3,184.05,7.919,8285.187,8.802,0.275,9013.248,281.664,126.275,9.78,3.456,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.687,sglang,0.5.10,h100_sxm,0.0,281.664
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,48,6.282,1,1,1,16,16,3,184.05,6.872,7214.106,6.282,0.196,6432.522,201.016,145.511,9.78,2.276,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,14.812,sglang,0.5.10,h100_sxm,0.0,201.016
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,18,2.713,1,1,1,6,6,3,184.05,5.964,6285.222,2.713,0.085,2778.194,86.819,167.684,9.78,0.983,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.249,sglang,0.5.10,h100_sxm,0.0,86.819
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,340,9.991,1,1,3,68,68,5,458.807,30.603,31765.676,9.991,0.624,10230.989,639.437,32.676,3.923,2.172,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,77.647,sglang,0.5.10,h100_sxm,0.0,639.437
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,160,4.916,1,1,1,160,160,1,265.361,29.264,30202.433,4.916,0.615,5034.476,629.309,34.171,6.783,5.344,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,69.94,sglang,0.5.10,h100_sxm,0.0,629.309
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,256,9.255,1,1,1,256,256,1,175.048,24.396,25132.156,9.255,0.578,9476.813,592.301,40.99,10.283,10.257,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,52.312,sglang,0.5.10,h100_sxm,0.0,592.301
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,420,18.314,1,1,3,84,84,5,265.361,19.737,20456.312,18.314,0.572,18753.638,586.051,50.667,6.783,4.16,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,46.19,sglang,0.5.10,h100_sxm,0.0,586.051
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,380,18.165,1,1,3,76,76,5,265.361,18.811,19509.014,18.165,0.568,18601.37,581.293,53.16,6.783,3.949,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.69,sglang,0.5.10,h100_sxm,0.0,581.293
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,340,17.025,1,1,3,68,68,5,265.361,17.962,18640.487,17.025,0.532,17433.19,544.787,55.673,6.783,3.701,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,41.19,sglang,0.5.10,h100_sxm,0.0,544.787
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,152,7.748,1,1,1,152,152,1,175.048,17.643,18223.837,7.748,0.484,7934.198,495.887,56.681,10.283,8.422,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.062,sglang,0.5.10,h100_sxm,0.0,495.887
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,136,7.449,1,1,1,136,136,1,175.048,16.419,16971.685,7.449,0.466,7628.022,476.751,60.904,10.283,8.097,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.562,sglang,0.5.10,h100_sxm,0.0,476.751
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,128,7.381,1,1,1,128,128,1,175.048,15.596,16129.756,7.381,0.461,7558.308,472.394,64.118,10.283,8.023,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.312,sglang,0.5.10,h100_sxm,0.0,472.394
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,116,7.033,1,1,1,116,116,1,175.048,14.832,15348.184,7.033,0.44,7202.202,450.138,67.422,10.283,7.645,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,30.437,sglang,0.5.10,h100_sxm,0.0,450.138
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,100,6.442,1,1,1,100,100,1,175.048,13.96,14456.128,6.442,0.403,6596.444,412.278,71.633,10.283,7.002,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.937,sglang,0.5.10,h100_sxm,0.0,412.278
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,96,6.105,1,1,1,32,32,3,265.361,13.513,14089.16,6.105,0.382,6251.213,390.701,74.006,6.783,2.315,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.94,sglang,0.5.10,h100_sxm,0.0,390.701
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,84,5.859,1,1,1,28,28,3,265.361,12.892,13453.877,5.859,0.366,6000.108,375.007,77.568,6.783,2.123,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.69,sglang,0.5.10,h100_sxm,0.0,375.007
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,66,4.951,1,1,1,22,22,3,265.361,11.987,12528.062,4.951,0.309,5070.275,316.892,83.422,6.783,1.794,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.815,sglang,0.5.10,h100_sxm,0.0,316.892
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,128,9.255,1,1,1,64,64,2,175.048,11.649,12091.975,9.255,0.386,9476.813,394.867,85.847,10.283,5.371,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.312,sglang,0.5.10,h100_sxm,0.0,296.15025
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,108,9.255,1,1,1,36,36,3,175.048,9.943,10346.737,9.255,0.289,9476.813,296.15,100.569,10.283,3.539,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.937,sglang,0.5.10,h100_sxm,0.0,296.15
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,72,7.289,1,1,1,24,24,3,175.048,8.885,9264.403,7.289,0.228,7464.1,233.253,112.552,10.283,2.641,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.062,sglang,0.5.10,h100_sxm,0.0,233.253
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,54,6.18,1,1,1,18,18,3,175.048,7.859,8214.805,6.18,0.193,6327.951,197.748,127.246,10.283,2.239,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,15.124,sglang,0.5.10,h100_sxm,0.0,197.748
qwen3_32b,h100_sxm,qwen3_32b__h100_sxm__silicon,SILICON,Qwen/Qwen3-32B,4096,1024,0,24,3.149,1,1,1,8,8,3,175.048,6.854,7186.69,3.149,0.098,3224.74,100.773,145.899,10.283,1.141,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.562,sglang,0.5.10,h100_sxm,0.0,100.773
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,384,4.546,1,1,1,384,384,1,322.303,75.965,78034.498,4.546,0.568,4654.817,581.852,13.164,5.585,4.941,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,139.94,sglang,0.5.10,h200_sxm,0.0,581.852
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,376,4.536,1,1,1,376,376,1,322.303,74.56,76597.183,4.536,0.567,4644.454,580.557,13.412,5.585,4.93,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,137.44,sglang,0.5.10,h200_sxm,0.0,580.557
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,344,4.487,1,1,1,344,344,1,322.303,68.943,70850.992,4.487,0.561,4594.524,574.316,14.505,5.585,4.877,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,127.44,sglang,0.5.10,h200_sxm,0.0,574.316
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,320,4.445,1,1,1,320,320,1,322.303,64.731,66542.116,4.445,0.556,4552.131,569.016,15.449,5.585,4.832,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,119.94,sglang,0.5.10,h200_sxm,0.0,569.016
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,288,4.381,1,1,1,288,288,1,322.303,59.114,60795.925,4.381,0.548,4486.185,560.773,16.917,5.585,4.762,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,109.94,sglang,0.5.10,h200_sxm,0.0,560.773
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,440,8.726,1,1,3,88,88,5,556.893,44.537,46118.244,8.726,0.545,8935.834,558.49,22.453,3.232,1.931,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,90.147,sglang,0.5.10,h200_sxm,0.0,558.49
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,360,8.285,1,1,3,72,72,5,556.893,39.086,40541.871,8.285,0.518,8483.43,530.214,25.585,3.232,1.801,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,80.147,sglang,0.5.10,h200_sxm,0.0,530.214
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,312,7.902,1,1,1,312,312,1,205.007,34.566,35566.025,7.902,0.494,8091.648,505.728,28.93,8.78,8.823,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,61.062,sglang,0.5.10,h200_sxm,0.0,505.728
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,256,7.841,1,1,1,256,256,1,205.007,29.36,30240.287,7.841,0.49,8029.348,501.834,34.06,8.78,8.523,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,52.312,sglang,0.5.10,h200_sxm,0.0,501.834
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,460,15.08,1,1,3,92,92,5,322.303,24.71,25600.633,15.08,0.471,15441.408,482.544,40.47,5.585,3.64,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,48.69,sglang,0.5.10,h200_sxm,0.0,482.544
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,320,14.536,1,1,3,64,64,5,322.303,19.795,20572.588,14.536,0.454,14884.864,465.152,50.518,5.585,3.16,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.94,sglang,0.5.10,h200_sxm,0.0,465.152
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,152,6.941,1,1,1,152,152,1,205.007,19.692,20349.923,6.941,0.434,7107.994,444.25,50.781,8.78,7.545,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.062,sglang,0.5.10,h200_sxm,0.0,444.25
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,280,13.694,1,1,3,56,56,5,322.303,18.391,19136.296,13.694,0.428,14022.861,438.214,54.376,5.585,2.977,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.44,sglang,0.5.10,h200_sxm,0.0,438.214
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,128,6.593,1,1,1,128,128,1,205.007,17.461,18067.61,6.593,0.412,6750.945,421.934,57.27,8.78,7.166,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.312,sglang,0.5.10,h200_sxm,0.0,421.934
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,120,6.456,1,1,1,120,120,1,205.007,16.718,17307.521,6.456,0.403,6610.575,413.161,59.817,8.78,7.017,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.062,sglang,0.5.10,h200_sxm,0.0,413.161
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,112,6.306,1,1,1,112,112,1,205.007,15.974,16546.409,6.306,0.394,6457.016,403.564,62.602,8.78,6.854,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.812,sglang,0.5.10,h200_sxm,0.0,403.564
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,100,6.053,1,1,1,100,100,1,205.007,14.858,15404.741,6.053,0.378,6197.944,387.372,67.302,8.78,6.579,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.937,sglang,0.5.10,h200_sxm,0.0,387.372
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,88,5.758,1,1,1,88,88,1,205.007,13.743,14264.096,5.758,0.36,5896.479,368.53,72.765,8.78,6.259,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.062,sglang,0.5.10,h200_sxm,0.0,368.53
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,80,5.535,1,1,1,80,80,1,205.007,12.999,13502.984,5.535,0.346,5667.553,354.222,76.928,8.78,6.016,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.812,sglang,0.5.10,h200_sxm,0.0,354.222
