case,stage,kv_cache_dtype,iteration,nvtx_text,launch_index,duration_us,category,short_name,full_name,correlation_id,grid_x,grid_y,grid_z,block_x,block_y,block_z
prefill_b1_s2048,prefill,fp8,2,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_002,2,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",265,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,2,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_002,3,265.6,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",279,132,1,1,384,1,1
prefill_b1_s2048,prefill,fp8,3,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_003,0,53.792,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",317,49152,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,3,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_003,1,36.672,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",331,32768,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,3,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_003,2,2.912,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",363,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,3,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_003,3,265.791,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",377,132,1,1,384,1,1
prefill_b1_s2048,prefill,fp8,4,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_004,0,54.336,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",415,49152,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,4,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_004,1,35.584,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",429,32768,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,4,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_004,2,2.912,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",461,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,4,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_004,3,266.176,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",475,132,1,1,384,1,1
prefill_b1_s2048,prefill,fp8,5,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_005,0,54.592,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",513,49152,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,5,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_005,1,35.744,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",527,32768,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,5,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_005,2,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",559,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,5,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_005,3,265.696,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",573,132,1,1,384,1,1
prefill_b1_s2048,prefill,fp8,6,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_006,0,53.855,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",611,49152,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,6,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_006,1,36.736,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",625,32768,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,6,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_006,2,2.912,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",657,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,6,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_006,3,265.024,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",671,132,1,1,384,1,1
prefill_b1_s2048,prefill,fp8,7,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_007,0,54.016,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",709,49152,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,7,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_007,1,35.648,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",723,32768,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,7,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_007,2,2.912,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",755,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,7,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_007,3,267.104,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",769,132,1,1,384,1,1
prefill_b1_s2048,prefill,fp8,8,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_008,0,54.4,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",807,49152,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,8,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_008,1,35.552,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",821,32768,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,8,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_008,2,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",853,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,8,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_008,3,266.335,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",867,132,1,1,384,1,1
prefill_b1_s2048,prefill,fp8,9,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_009,0,53.792,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",905,49152,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,9,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_009,1,36.672,activation_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",919,32768,1,1,128,1,1
prefill_b1_s2048,prefill,fp8,9,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_009,2,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",951,1,1,1,32,1,1
prefill_b1_s2048,prefill,fp8,9,aic_collect_mla::prefill::fp8::b1_s2048_h128_tp1::eager::iter_009,3,266.304,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)160>, cute::C<(int)192>>, (int)128, cutlass::float_e4m3_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)160>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)1>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)160, (int)256, (int)128, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",965,132,1,1,384,1,1
prefill_b1_s256,prefill,bf16,0,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_000,0,2.656,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",41,1,1,1,32,1,1
prefill_b1_s256,prefill,bf16,0,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_000,1,20.032,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)192>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)32, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",55,132,1,1,384,1,1
prefill_b1_s256,prefill,bf16,1,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_001,0,2.656,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",111,1,1,1,32,1,1
prefill_b1_s256,prefill,bf16,1,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_001,1,20.288,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)192>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)32, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",125,132,1,1,384,1,1
prefill_b1_s256,prefill,bf16,2,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_002,0,2.656,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",181,1,1,1,32,1,1
prefill_b1_s256,prefill,bf16,2,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_002,1,19.808,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)192>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)32, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",195,132,1,1,384,1,1
prefill_b1_s256,prefill,bf16,3,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_003,0,2.656,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",251,1,1,1,32,1,1
prefill_b1_s256,prefill,bf16,3,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_003,1,19.872,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)192>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)0, (bool)0, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)32, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1>>>>(T1::Params)",265,132,1,1,384,1,1
prefill_b1_s256,prefill,bf16,4,aic_collect_mla::prefill::bf16::b1_s256_h128_tp1::eager::iter_004,0,2.624,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",321,1,1,1,32,1,1
