transition,operator,phase,hardware,hardware_label,engine,version,target_combination,matched_shapes,ratio_p10,ratio_p50,ratio_p90,target_faster_pct,kernel_source_changed_pct,base_kernel_sources,target_kernel_sources,small_shapes,small_ratio_p10,small_ratio_p50,small_ratio_p90,small_target_faster_pct,large_shapes,large_ratio_p10,large_ratio_p50,large_ratio_p90,large_target_faster_pct,large_minus_small_p50,size_pattern,workload_ratio_spearman
attention_decode_fp8kv_vs_bf16kv,attention,decode,b300_sxm,B300 SXM,trtllm,1.3.0rc10,BF16/FP8,20120,0.7687167833758125,0.9061581990449374,1.2031720310753187,70.93936381709742,0.0,torch_flow:20120,torch_flow:20120,5696,0.7553753866617252,1.0192347697712014,1.2305898088432374,40.888342696629216,5432,0.7595320431451241,0.8919011368301926,0.9893048936234797,90.61119293078056,-0.12733363294100886,small_slower_large_faster,-0.26622622705842997
attention_decode_fp8kv_vs_bf16kv,attention,decode,b300_sxm,B300 SXM,vllm,0.19.0,BF16/FP8,8454,0.5411860219909707,0.8479753410600299,1.0136538501097445,86.74000473148806,0.0,vllm_flashinfer:8454,vllm_flashinfer:8454,2116,0.813634791270434,0.9557234446399252,1.062333403601466,70.03780718336485,2148,0.4789922301714701,0.5758141421260261,0.8654945740802177,98.64990689013035,-0.3799093025138991,target_faster_both,-0.6536441303774865
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb200,GB200,sglang,0.5.10,BF16/FP8,5093,0.5783065511802676,0.8908997844776174,1.002672574466424,85.09719222462203,0.0,trtllm_mha:5093,trtllm_mha:5093,1514,0.820850246280408,0.9897192356382775,1.00850706165199,73.05151915455747,1534,0.5339476343406134,0.675120317602918,0.9854250257676065,97.32724902216428,-0.31459891803535944,target_faster_both,-0.5545242414685329
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb200,GB200,trtllm,1.3.0rc10,BF16/FP8,20120,0.7987331106404303,0.9075531972596315,1.2050006051530227,69.94532803180914,0.0,torch_flow:20120,torch_flow:20120,5696,0.8171430730691516,1.0758875887096826,1.242350562138225,37.11376404494382,5432,0.7668421176892949,0.8820951286700593,0.9897554677351463,90.75846833578792,-0.19379246003962325,small_slower_large_faster,-0.34193187109748363
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb200,GB200,vllm,0.19.0,BF16/FP8,8454,0.5306109154315639,0.8499251418461942,0.9901263455093715,93.19848592382304,0.0,vllm_flashinfer:8454,vllm_flashinfer:8454,2116,0.8028057962729274,0.9224475189231762,1.0058442426475906,86.95652173913044,2148,0.4652332236632153,0.5688394212172017,0.8722647205664804,99.53445065176909,-0.35360809770597457,target_faster_both,-0.5720797613830073
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb300,GB300,sglang,0.5.10,BF16/FP8,5093,0.5706808393053793,0.8876073406551249,1.0018278897108512,87.88533280973886,0.0,trtllm_mha:5093,trtllm_mha:5093,1514,0.8260355429386612,0.9758420344332434,1.009183908216319,78.07133421400265,1534,0.530957065245456,0.6531068763604688,0.9824050118598285,98.04432855280312,-0.32273515807277453,target_faster_both,-0.5345147572178768
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb300,GB300,trtllm,1.3.0rc10,BF16/FP8,20120,0.7969993791857239,0.9087693215409931,1.2096131889278534,69.27435387673955,0.0,torch_flow:20120,torch_flow:20120,5696,0.8196287124445578,1.0914900926511257,1.255702839733759,35.04213483146067,5432,0.7655372294674662,0.88417916536351,0.9788270182381317,91.4580265095729,-0.2073109272876157,small_slower_large_faster,-0.3435995098360065
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb300,GB300,vllm,0.19.0,BF16/FP8,8454,0.5411516998091037,0.84143977734718,0.9971023965278066,90.7144546960019,0.0,vllm_flashinfer:8454,vllm_flashinfer:8454,2116,0.7842579476054279,0.9022644972783741,1.020070523192695,83.22306238185256,2148,0.4774800941640013,0.5806182427325799,0.866529423391522,99.06890130353817,-0.3216462545457942,target_faster_both,-0.5467133895233272
attention_decode_fp8kv_vs_bf16kv,attention,decode,rtx_pro_6000_server,RTX PRO 6000,sglang,0.5.10,BF16/FP8,9742,0.5232594993403227,1.0002577318138601,1.3072624004629312,49.71258468486964,0.0,triton:9742,triton:9742,2720,1.0027451032368953,1.2430695371399048,1.3395383709759114,7.757352941176471,2444,0.4659645141051208,0.577013779020269,0.9598628486148898,94.84451718494272,-0.6660557581196358,small_slower_large_faster,-0.78285591133757
attention_decode_fp8kv_vs_bf16kv,attention,decode,rtx_pro_6000_server,RTX PRO 6000,trtllm,1.3.0rc10,BF16/FP8,20120,0.5609539296616526,0.9959133850830274,1.427642296817629,51.15308151093439,0.0,torch_flow:20120,torch_flow:20120,5696,0.812326688312335,1.150527398961816,1.3156626102707916,28.967696629213485,5432,0.4523552253832028,0.7340181386374384,2.8979969500197122,70.39764359351989,-0.41650926032437774,small_slower_large_faster,-0.3923861159842143
attention_decode_fp8kv_vs_bf16kv,attention,decode,rtx_pro_6000_server,RTX PRO 6000,vllm,0.19.0,BF16/FP8,8454,0.2836090559713275,0.6676282468447674,1.011141016795079,88.12396498698841,100.0,vllm_flash_attn:8454,vllm_flashinfer:8454,2116,0.6661854287225794,0.8565873817914867,1.2659292301322211,65.87901701323251,2148,0.16378300842664098,0.44214089118477545,0.6936480146834387,97.06703910614524,-0.4144464906067113,target_faster_both,-0.6765467846715745
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,a100_sxm,A100 SXM,trtllm,1.0.0,BF16/FP8,696,0.9882968837567716,1.0,1.01352812585036,39.94252873563218,0.0,default:696,default:696,183,0.9892473084629655,1.0,1.011853569269696,26.775956284153008,192,0.9872802673292606,1.0002566170582567,1.0146192894171069,47.39583333333333,0.0002566170582567473,target_slower_both,-0.049670775501507655
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,l40s,L40S,trtllm,1.0.0,BF16/FP8,696,0.9800966780339361,1.0,1.0219078169729992,39.94252873563218,0.0,default:696,default:696,183,0.8945632892837817,1.0,1.116284195172515,32.240437158469945,192,0.9720382971286821,0.999829358934286,1.022474303352371,51.041666666666664,-0.0001706410657139612,target_faster_both,-0.03767959253160213
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h100_sxm,H100 SXM,sglang,0.5.10,BF16/FP8,880,0.968423156762498,1.1612824710881817,1.4566595526365111,18.75,0.0,flash_attention:880,flash_attention:880,223,1.323059735026062,1.4242181705474615,1.5045400423565958,0.0,239,0.9365273008763658,0.9821246561823083,1.0678337220798904,64.01673640167364,-0.4420935143651532,small_slower_large_faster,-0.8973937943121204
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h100_sxm,H100 SXM,trtllm,1.3.0rc10,BF16/FP8,880,0.9605751688059028,1.1847599560805948,1.500245541717931,15.568181818181817,0.0,default:880,default:880,223,1.004806423592269,1.1993511293503478,1.3041969784032885,9.417040358744394,239,0.8952249351733701,1.0305574080742543,1.4582127124592046,43.09623430962343,-0.1687937212760935,target_slower_both,-0.22215406315800545
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h100_sxm,H100 SXM,vllm,0.14.0,BF16/FP8,808,0.8063651365156663,1.0159888320267196,1.9259633580661724,30.56930693069307,100.0,vllm_flash_attn_mla:808,vllm_flashmla:808,208,1.0127088615747462,1.2942696245918968,1.6976854957252878,9.134615384615383,209,0.9795742018015542,1.0009914464006413,1.0137404966780086,43.0622009569378,-0.29327817819125546,target_slower_both,-0.5678913703554939
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h200_sxm,H200 SXM,sglang,0.5.10,BF16/FP8,880,0.958608479651748,1.1542638417400468,1.4457853048100315,21.59090909090909,0.0,flash_attention:880,flash_attention:880,223,1.3556020039796142,1.4264828597016215,1.4728919842537755,0.0,239,0.9495999205930727,0.9699334680744214,1.0219242985589851,75.73221757322176,-0.4565493916272001,small_slower_large_faster,-0.9288474425496427
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h200_sxm,H200 SXM,trtllm,1.3.0rc10,BF16/FP8,880,0.9172807093682172,1.1629811970687622,1.4299582482261775,19.886363636363637,0.0,default:880,default:880,223,0.9432300352005304,1.2068754648305324,1.3134748485046333,14.798206278026907,239,0.8480744500853572,0.9976800773459357,1.3103066047408831,50.2092050209205,-0.20919538748459676,small_slower_large_faster,-0.3454932332877459
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h200_sxm,H200 SXM,vllm,0.14.0,BF16/FP8,808,0.7561247921466187,1.0136635595865535,2.0129090568633634,32.42574257425743,100.0,vllm_flash_attn_mla:808,vllm_flashmla:808,208,1.0140854984250247,1.3055146032271172,1.8666339560738816,7.6923076923076925,209,0.9755057916613217,1.0000227423355699,1.0157395886047413,49.760765550239235,-0.30549186089154734,target_slower_both,-0.5630334559125908
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b200_sxm,B200 SXM,sglang,0.5.10,BF16/FP8,880,0.9312461538609936,1.2157229529947342,1.4900469763237394,16.363636363636363,0.0,trtllm_mla:880,trtllm_mla:880,223,1.1763182118005413,1.4348011584082139,1.5699532844359354,1.345291479820628,239,0.820680209247234,0.9792650651604939,1.1547800184488082,54.811715481171554,-0.45553609324771993,small_slower_large_faster,-0.8241610979117002
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b200_sxm,B200 SXM,trtllm,1.3.0rc10,BF16/FP8,880,0.9027516402726478,1.178616417736444,1.4636363344027639,20.795454545454543,0.0,default:880,default:880,223,1.0784157402390335,1.2305110281049443,1.3856605863843379,4.484304932735426,239,0.8174493842071318,0.9575848612277399,1.3532283853195337,55.23012552301255,-0.2729261668772044,small_slower_large_faster,-0.38256100564341017
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b300_sxm,B300 SXM,sglang,0.5.10,BF16/FP8,880,0.8388172454133892,1.1650996571022163,1.448515796145766,25.113636363636367,0.0,trtllm_mla:880,trtllm_mla:880,223,1.1389618089780456,1.4220515722798805,1.5646618939010484,4.484304932735426,239,0.713253857938138,0.8953660032051762,1.114918794256406,71.1297071129707,-0.5266855690747043,small_slower_large_faster,-0.814368515812126
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b300_sxm,B300 SXM,trtllm,1.3.0rc10,BF16/FP8,880,0.8112402256511301,1.193601854180772,1.500777849294317,25.454545454545453,0.0,default:880,default:880,223,1.0558215842246348,1.2690775924725826,1.3862288640866824,7.174887892376682,239,0.7214907885674385,0.8939021571192245,1.3764542908217636,63.59832635983263,-0.37517543535335807,small_slower_large_faster,-0.41493230024023453
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb200,GB200,sglang,0.5.10,BF16/FP8,880,0.916427630458565,1.2093413597021985,1.455374232246365,18.863636363636363,0.0,trtllm_mla:880,trtllm_mla:880,223,1.1954037867819705,1.4034994442202418,1.5514859341041434,0.8968609865470852,239,0.8096156767632805,0.9552745571221494,1.1442782973300407,63.59832635983263,-0.4482248870980924,small_slower_large_faster,-0.830687521713326
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb200,GB200,trtllm,1.3.0rc10,BF16/FP8,880,0.887710990807934,1.1800177937697658,1.4869014528809221,23.40909090909091,0.0,default:880,default:880,223,1.0266787132461688,1.2494045548454804,1.4006710077859093,8.071748878923767,239,0.7748327200691504,0.9544219392803768,1.3668998538932806,56.48535564853556,-0.29498261556510363,small_slower_large_faster,-0.3675058940088431
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb300,GB300,sglang,0.5.10,BF16/FP8,880,0.8503068302232678,1.1718714091508309,1.4145066210714294,23.977272727272727,0.0,trtllm_mla:880,trtllm_mla:880,223,1.1294619988616676,1.3720220908217908,1.5520849243898145,4.0358744394618835,239,0.7598622518970725,0.916267719651979,1.1308230242078618,68.20083682008368,-0.4557543711698119,small_slower_large_faster,-0.8004837360215491
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb300,GB300,trtllm,1.3.0rc10,BF16/FP8,880,0.8309141060065204,1.1898178808546789,1.514669147747027,23.863636363636363,0.0,default:880,default:880,223,1.032385834575222,1.236960462863982,1.4063061717402956,8.071748878923767,239,0.7600120401825446,0.913958181898463,1.402906175014157,58.57740585774059,-0.3230022809655191,small_slower_large_faster,-0.372619747199288
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,rtx_pro_6000_server,RTX PRO 6000,trtllm,1.3.0rc10,BF16/FP8,880,0.6614171063843726,0.9666399333756582,1.4332002469472036,56.25,0.0,default:880,default:880,223,0.6653959711232366,1.075459129204062,1.1698226922567925,38.56502242152467,239,0.6389850593875975,0.7311436848409284,1.2356865149074896,79.07949790794979,-0.34431544436313366,small_slower_large_faster,-0.3210224405611798
mla_decode_fp8kv_vs_bf16kv,mla,decode,a100_sxm,A100 SXM,trtllm,1.0.0,BF16/FP8,1448,0.9898148639482102,1.0,1.008771932623866,39.98618784530387,0.0,default:1448,default:1448,416,0.9885057432813036,1.0,1.011627910911819,28.365384615384613,368,0.9974192584598057,1.0,1.0023109123084377,47.82608695652174,0.0,target_faster_both,-0.017265042598142915
mla_decode_fp8kv_vs_bf16kv,mla,decode,l40s,L40S,trtllm,1.0.0,BF16/FP8,1448,0.9800321359828066,1.0,1.0207934058318697,40.6767955801105,0.0,default:1448,default:1448,416,0.8863682309349478,1.0,1.1296296059253752,37.25961538461539,368,0.9971074962687093,1.0000565221258153,1.003181325313978,47.28260869565217,5.652212581530591e-05,target_slower_both,0.01758312851866771
mla_decode_fp8kv_vs_bf16kv,mla,decode,h100_sxm,H100 SXM,sglang,0.5.10,BF16/FP8,1328,1.3796154158458007,1.7804319872118692,4.991248581311702,0.0,0.0,flash_attention:1328,flash_attention:1328,343,1.3704398278262169,1.4668221767745777,1.5068088310152832,0.0,408,2.3173388120536145,4.447518685372218,5.315694235464849,0.0,2.9806965085976405,target_slower_both,0.7499245560176128
mla_decode_fp8kv_vs_bf16kv,mla,decode,h100_sxm,H100 SXM,trtllm,1.3.0rc10,BF16/FP8,1448,0.5604164228777486,0.9223565109133316,1.0320971270746357,83.0110497237569,0.0,default:1448,default:1448,416,0.9274136262112134,0.9700153903095929,1.0234452810767793,78.84615384615384,368,0.5398772513275787,0.5884087591571674,0.868792448296557,96.46739130434783,-0.38160663115242555,target_faster_both,-0.6523325205289464
mla_decode_fp8kv_vs_bf16kv,mla,decode,h100_sxm,H100 SXM,vllm,0.14.0,BF16/FP8,1448,0.9000461578796399,1.2433194311877005,1.593118583907568,23.41160220994475,100.0,vllm_flash_attn_mla:1448,vllm_flashmla:1448,416,1.0398177850028376,1.2984594466225174,1.6128515143097912,5.528846153846153,368,0.8418501234184391,0.961892642472975,1.392075945943668,64.13043478260869,-0.33656680414954243,small_slower_large_faster,-0.4544459375607974
mla_decode_fp8kv_vs_bf16kv,mla,decode,h200_sxm,H200 SXM,sglang,0.5.10,BF16/FP8,1328,1.3811016125160067,1.7850215112970838,6.353096561251341,0.0,0.0,flash_attention:1328,flash_attention:1328,343,1.3702000665538194,1.462709449284207,1.5073368257963617,0.0,408,2.3555103630085665,5.190509607364195,7.000326085905565,0.0,3.727800158079988,target_slower_both,0.7533121632941131
mla_decode_fp8kv_vs_bf16kv,mla,decode,h200_sxm,H200 SXM,trtllm,1.3.0rc10,BF16/FP8,1448,0.7340242885761846,0.9349593672275209,1.0433133921909257,81.07734806629834,0.0,default:1448,default:1448,416,0.9362904150911341,0.9732411282290103,1.0293579479807304,75.96153846153845,368,0.7245910525575435,0.7496895354955821,0.9182781175772768,94.83695652173914,-0.22355159273342817,target_faster_both,-0.6168437761191209
mla_decode_fp8kv_vs_bf16kv,mla,decode,h200_sxm,H200 SXM,vllm,0.14.0,BF16/FP8,1448,0.9432221676582302,1.2841282527409321,1.6629100253785203,16.91988950276243,100.0,vllm_flash_attn_mla:1448,vllm_flashmla:1448,416,1.0101313608054832,1.2917739021286283,1.7002390873944586,8.653846153846153,368,0.9151123964288483,1.2551969723573086,1.4589602301714704,33.69565217391305,-0.036576929771319655,target_slower_both,-0.11472675170225698
mla_decode_fp8kv_vs_bf16kv,mla,decode,b200_sxm,B200 SXM,sglang,0.5.10,BF16/FP8,1328,0.4995159543808593,0.8427085259565683,0.9957520860334268,95.18072289156626,0.0,trtllm_mla:1328,trtllm_mla:1328,343,0.8337658767897973,0.9794061233367524,1.0006148408498208,87.17201166180757,408,0.4616353959806866,0.5715745377131236,0.8746653102370823,100.0,-0.40783158562362876,target_faster_both,-0.6995373509091037
mla_decode_fp8kv_vs_bf16kv,mla,decode,b200_sxm,B200 SXM,trtllm,1.3.0rc10,BF16/FP8,1448,0.46914819570600946,0.8393209473854121,1.0060287731961386,88.0524861878453,0.0,default:1448,default:1448,416,0.8134439467317514,0.9070767374212739,1.0094256632858376,85.09615384615384,368,0.4443717145043798,0.5073890320899919,0.8519280408918407,94.56521739130434,-0.39968770533128206,target_faster_both,-0.6233142093160057
mla_decode_fp8kv_vs_bf16kv,mla,decode,b300_sxm,B300 SXM,sglang,0.5.10,BF16/FP8,1328,0.5022807063206485,0.8372835596673176,0.9962326847112649,94.05120481927712,0.0,trtllm_mla:1328,trtllm_mla:1328,343,0.8111982074454497,0.9723302063591237,1.0047441480711377,84.54810495626822,408,0.47058300412444576,0.5625087642943176,0.8667329763214983,99.50980392156863,-0.4098214420648061,target_faster_both,-0.6771434538383263
mla_decode_fp8kv_vs_bf16kv,mla,decode,b300_sxm,B300 SXM,trtllm,1.3.0rc10,BF16/FP8,1448,0.47363697549486566,0.843560805997799,1.0055166223036132,87.22375690607734,0.0,default:1448,default:1448,416,0.8252582801375321,0.9687866372953033,1.0086512039773845,80.28846153846155,368,0.4499761016108374,0.5088172102250449,0.8411394509880747,95.38043478260869,-0.45996942707025845,target_faster_both,-0.6686375192245364
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb200,GB200,sglang,0.5.10,BF16/FP8,1328,0.5053352225018636,0.8537504336237196,0.9913345505915386,95.10542168674698,0.0,trtllm_mla:1328,trtllm_mla:1328,343,0.8410239623109601,0.9774814485721933,1.003816882581523,86.29737609329446,408,0.4634627801288579,0.5787552446452691,0.8820004216127006,99.75490196078431,-0.39872620392692426,target_faster_both,-0.6874776322815075
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb200,GB200,trtllm,1.3.0rc10,BF16/FP8,1448,0.463627124198522,0.8570642514982926,1.0214707440708843,84.25414364640883,0.0,default:1448,default:1448,416,0.8350886074958774,0.964909045201511,1.0343663255036943,74.03846153846155,368,0.4417922945159812,0.5070310163650353,0.8479418332749069,95.1086956521739,-0.45787802883647566,target_faster_both,-0.6507385898024136
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb300,GB300,sglang,0.5.10,BF16/FP8,1328,0.5054677526646684,0.8537967381695756,0.9922700783056088,94.80421686746988,0.0,trtllm_mla:1328,trtllm_mla:1328,343,0.8387894517268398,0.9788825098808721,1.0076459232989983,85.13119533527697,408,0.46221320763261026,0.5667115411433201,0.8829602343300593,99.75490196078431,-0.412170968737552,target_faster_both,-0.6922820384059363
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb300,GB300,trtllm,1.3.0rc10,BF16/FP8,1448,0.4704094691176718,0.855914924909306,1.0130860623739484,87.70718232044199,0.0,default:1448,default:1448,416,0.8395733641897469,0.9515378092109597,1.0231110295205887,80.76923076923077,368,0.4470143364738335,0.5088241231325005,0.8487612263494925,95.38043478260869,-0.4427136860784592,target_faster_both,-0.6505631814809678
mla_decode_fp8kv_vs_bf16kv,mla,decode,rtx_pro_6000_server,RTX PRO 6000,trtllm,1.3.0rc10,BF16/FP8,1448,0.5410544666765742,0.786126506128471,1.0507644875588507,83.49447513812154,0.0,default:1448,default:1448,416,0.7166013578422332,0.8855328069895353,1.0214151356195043,81.97115384615384,368,0.2469477332563734,0.7657300734593215,0.9708740340667129,94.83695652173914,-0.11980273353021376,target_faster_both,-0.2943646866654849
