case_id,model_key,system,mode,bottleneck,prefill_capacity_seq_s,decode_capacity_seq_s,capacity_ratio_prefill_decode,expected_request_rate,request_rate,request_rate_relative_error,ttft,tpot,tokens/s/user,tokens/s/gpu,(p)bs,(p)global_bs,(p)workers,(p)seq/s/worker,(p)parallel,(d)bs,(d)global_bs,(d)workers,(d)seq/s/worker,(d)parallel,num_total_gpus
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.8142,1.8404568901989684,0.8142,0.814,0.00024563989191855683,1081.055,43.116,23.193,26.054,1,1,1,1.665,tp8pp1dp1etp1ep8,13,13,3,0.295,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.8142,1.8404568901989684,0.8142,0.814,0.00024563989191855683,1081.055,43.143,23.179,26.054,1,1,1,1.665,tp8pp1dp1etp1ep8,13,13,3,0.295,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.8114399999999999,1.846716947648625,0.8114399999999999,0.811,0.000542245883860649,1081.055,43.197,23.15,25.966,1,1,1,1.665,tp8pp1dp1etp1ep8,13,13,3,0.294,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.8086800000000001,1.8530197358658556,0.8086800000000001,0.809,0.00039570658356826794,1081.055,43.305,23.092,25.878,1,1,1,1.665,tp8pp1dp1etp1ep8,13,13,3,0.293,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.8252400000000001,1.8158353933401192,0.8252400000000001,0.825,0.0002908244874219972,1081.055,48.97,20.421,26.408,1,1,1,1.665,tp8pp1dp1etp1ep8,15,15,3,0.299,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.8252400000000001,1.8158353933401192,0.8252400000000001,0.825,0.0002908244874219972,1081.055,49.001,20.408,26.408,1,1,1,1.665,tp8pp1dp1etp1ep8,15,15,3,0.299,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.8252400000000001,1.8158353933401192,0.8252400000000001,0.825,0.0002908244874219972,1081.055,49.064,20.382,26.408,1,1,1,1.665,tp8pp1dp1etp1ep8,15,15,3,0.299,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.82248,1.8219288007003211,0.82248,0.822,0.0005836008170411876,1081.055,49.189,20.33,26.319,1,1,1,1.665,tp8pp1dp1etp1ep8,15,15,3,0.298,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.92184,1.6255532413434004,0.92184,0.922,0.0001735659116550041,1081.055,52.668,18.987,29.499,1,1,1,1.665,tp8pp1dp1etp1ep8,18,18,3,0.334,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.92184,1.6255532413434004,0.92184,0.922,0.0001735659116550041,1081.055,52.705,18.974,29.499,1,1,1,1.665,tp8pp1dp1etp1ep8,18,18,3,0.334,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.9190800000000001,1.6304347826086956,0.9190800000000001,0.919,8.704356530452192e-05,1081.055,52.78,18.947,29.411,1,1,1,1.665,tp8pp1dp1etp1ep8,18,18,3,0.333,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__analytical,deepseek_v3,rtx_pro_6000_server,ANALYTICAL,decode,1.4985000000000002,0.91632,1.6353457307490835,0.91632,0.916,0.00034922297887199556,1081.055,52.93,18.893,29.322,1,1,1,1.665,tp8pp1dp1etp1ep8,18,18,3,0.332,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.43056,3.75,0.43056,0.431,0.001021924934968404,1003.153,6.268,159.542,13.778,1,1,1,1.794,tp8pp1dp1etp1ep8,1,1,3,0.156,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.43056,3.75,0.43056,0.431,0.001021924934968404,1003.153,6.269,159.505,13.778,1,1,1,1.794,tp8pp1dp1etp1ep8,1,1,3,0.156,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.43056,3.75,0.43056,0.431,0.001021924934968404,1003.153,6.272,159.431,13.778,1,1,1,1.794,tp8pp1dp1etp1ep8,1,1,3,0.156,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.43056,3.75,0.43056,0.431,0.001021924934968404,1003.153,6.278,159.284,13.778,1,1,1,1.794,tp8pp1dp1etp1ep8,1,1,3,0.156,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.48576,3.3238636363636362,0.48576,0.486,0.000494071146244982,1003.153,11.126,89.88,15.544,1,1,1,1.794,tp8pp1dp1etp1ep8,2,2,3,0.176,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.48576,3.3238636363636362,0.48576,0.486,0.000494071146244982,1003.153,11.129,89.856,15.544,1,1,1,1.794,tp8pp1dp1etp1ep8,2,2,3,0.176,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.48576,3.3238636363636362,0.48576,0.486,0.000494071146244982,1003.153,11.135,89.81,15.544,1,1,1,1.794,tp8pp1dp1etp1ep8,2,2,3,0.176,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.48299999999999993,3.3428571428571434,0.48299999999999993,0.483,1.1492991973345309e-16,1003.153,11.146,89.716,15.456,1,1,1,1.794,tp8pp1dp1etp1ep8,2,2,3,0.175,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.50508,3.19672131147541,0.50508,0.505,0.00015839074998013977,1003.153,15.984,62.563,16.163,1,1,1,1.794,tp8pp1dp1etp1ep8,3,3,3,0.183,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.50508,3.19672131147541,0.50508,0.505,0.00015839074998013977,1003.153,15.988,62.546,16.163,1,1,1,1.794,tp8pp1dp1etp1ep8,3,3,3,0.183,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.50508,3.19672131147541,0.50508,0.505,0.00015839074998013977,1003.153,15.997,62.512,16.163,1,1,1,1.794,tp8pp1dp1etp1ep8,3,3,3,0.183,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.50508,3.19672131147541,0.50508,0.505,0.00015839074998013977,1003.153,16.014,62.444,16.163,1,1,1,1.794,tp8pp1dp1etp1ep8,3,3,3,0.183,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5188800000000001,3.1117021276595738,0.5188800000000001,0.519,0.00023126734505068213,1003.153,20.842,47.98,16.604,1,1,1,1.794,tp8pp1dp1etp1ep8,4,4,3,0.188,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5188800000000001,3.1117021276595738,0.5188800000000001,0.519,0.00023126734505068213,1003.153,20.848,47.967,16.604,1,1,1,1.794,tp8pp1dp1etp1ep8,4,4,3,0.188,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.51612,3.128342245989305,0.51612,0.516,0.00023250406882122177,1003.153,20.859,47.94,16.516,1,1,1,1.794,tp8pp1dp1etp1ep8,4,4,3,0.187,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.51612,3.128342245989305,0.51612,0.516,0.00023250406882122177,1003.153,20.883,47.887,16.516,1,1,1,1.794,tp8pp1dp1etp1ep8,4,4,3,0.187,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5244000000000001,3.078947368421052,0.5244000000000001,0.524,0.0007627765064837278,1003.153,25.7,38.911,16.781,1,1,1,1.794,tp8pp1dp1etp1ep8,5,5,3,0.19,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5244000000000001,3.078947368421052,0.5244000000000001,0.524,0.0007627765064837278,1003.153,25.707,38.9,16.781,1,1,1,1.794,tp8pp1dp1etp1ep8,5,5,3,0.19,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5244000000000001,3.078947368421052,0.5244000000000001,0.524,0.0007627765064837278,1003.153,25.722,38.878,16.781,1,1,1,1.794,tp8pp1dp1etp1ep8,5,5,3,0.19,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5244000000000001,3.078947368421052,0.5244000000000001,0.524,0.0007627765064837278,1003.153,25.751,38.834,16.781,1,1,1,1.794,tp8pp1dp1etp1ep8,5,5,3,0.19,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5299200000000001,3.0468749999999996,0.5299200000000001,0.53,0.00015096618357482067,1003.153,30.558,32.725,16.957,1,1,1,1.794,tp8pp1dp1etp1ep8,6,6,3,0.192,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5299200000000001,3.0468749999999996,0.5299200000000001,0.53,0.00015096618357482067,1003.153,30.567,32.715,16.957,1,1,1,1.794,tp8pp1dp1etp1ep8,6,6,3,0.192,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5299200000000001,3.0468749999999996,0.5299200000000001,0.53,0.00015096618357482067,1003.153,30.584,32.697,16.957,1,1,1,1.794,tp8pp1dp1etp1ep8,6,6,3,0.192,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5299200000000001,3.0468749999999996,0.5299200000000001,0.53,0.00015096618357482067,1003.153,30.619,32.66,16.957,1,1,1,1.794,tp8pp1dp1etp1ep8,6,6,3,0.192,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5326799999999999,3.031088082901555,0.5326799999999999,0.533,0.0006007359014794962,1003.153,35.416,28.236,17.046,1,1,1,1.794,tp8pp1dp1etp1ep8,7,7,3,0.193,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5326799999999999,3.031088082901555,0.5326799999999999,0.533,0.0006007359014794962,1003.153,35.426,28.228,17.046,1,1,1,1.794,tp8pp1dp1etp1ep8,7,7,3,0.193,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5326799999999999,3.031088082901555,0.5326799999999999,0.533,0.0006007359014794962,1003.153,35.446,28.212,17.046,1,1,1,1.794,tp8pp1dp1etp1ep8,7,7,3,0.193,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5326799999999999,3.031088082901555,0.5326799999999999,0.533,0.0006007359014794962,1003.153,35.487,28.179,17.046,1,1,1,1.794,tp8pp1dp1etp1ep8,7,7,3,0.193,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5354400000000001,3.0154639175257727,0.5354400000000001,0.535,0.0008217540714180988,1003.153,40.274,24.83,17.134,1,1,1,1.794,tp8pp1dp1etp1ep8,8,8,3,0.194,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5354400000000001,3.0154639175257727,0.5354400000000001,0.535,0.0008217540714180988,1003.153,40.286,24.823,17.134,1,1,1,1.794,tp8pp1dp1etp1ep8,8,8,3,0.194,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5354400000000001,3.0154639175257727,0.5354400000000001,0.535,0.0008217540714180988,1003.153,40.309,24.809,17.134,1,1,1,1.794,tp8pp1dp1etp1ep8,8,8,3,0.194,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5354400000000001,3.0154639175257727,0.5354400000000001,0.535,0.0008217540714180988,1003.153,40.355,24.78,17.134,1,1,1,1.794,tp8pp1dp1etp1ep8,8,8,3,0.194,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,49.99,20.004,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,10,10,3,0.196,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5382,3.0,0.5382,0.538,0.00037160906726120026,1003.153,45.145,22.151,17.222,1,1,1,1.794,tp8pp1dp1etp1ep8,9,9,3,0.195,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5382,3.0,0.5382,0.538,0.00037160906726120026,1003.153,45.171,22.138,17.222,1,1,1,1.794,tp8pp1dp1etp1ep8,9,9,3,0.195,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5382,3.0,0.5382,0.538,0.00037160906726120026,1003.153,45.223,22.113,17.222,1,1,1,1.794,tp8pp1dp1etp1ep8,9,9,3,0.195,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,54.848,18.232,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,11,11,3,0.196,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,54.864,18.227,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,11,11,3,0.196,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,54.896,18.216,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,11,11,3,0.196,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,54.959,18.195,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,11,11,3,0.196,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,59.723,16.744,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,12,12,3,0.196,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,59.758,16.734,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,12,12,3,0.196,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.5409600000000001,2.98469387755102,0.5409600000000001,0.541,7.394262052634015e-05,1003.153,59.828,16.715,17.311,1,1,1,1.794,tp8pp1dp1etp1ep8,12,12,3,0.196,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.54372,2.969543147208122,0.54372,0.544,0.000514970940925583,1003.153,64.564,15.489,17.399,1,1,1,1.794,tp8pp1dp1etp1ep8,13,13,3,0.197,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.54372,2.969543147208122,0.54372,0.544,0.000514970940925583,1003.153,64.583,15.484,17.399,1,1,1,1.794,tp8pp1dp1etp1ep8,13,13,3,0.197,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.54372,2.969543147208122,0.54372,0.544,0.000514970940925583,1003.153,64.62,15.475,17.399,1,1,1,1.794,tp8pp1dp1etp1ep8,13,13,3,0.197,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.54372,2.969543147208122,0.54372,0.544,0.000514970940925583,1003.153,69.564,14.375,17.399,1,1,1,1.794,tp8pp1dp1etp1ep8,14,14,3,0.197,tp8pp1dp1etp8ep1,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.6072000000000001,2.6590909090909087,0.6072000000000001,0.607,0.0003293807641635194,1003.153,79.959,12.506,19.43,1,1,1,1.794,tp8pp1dp1etp1ep8,18,18,3,0.22,tp8pp1dp1etp1ep8,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.6072000000000001,2.6590909090909087,0.6072000000000001,0.607,0.0003293807641635194,1003.153,79.985,12.502,19.43,1,1,1,1.794,tp8pp1dp1etp1ep8,18,18,3,0.22,tp8pp1dp1etp2ep4,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.6072000000000001,2.6590909090909087,0.6072000000000001,0.607,0.0003293807641635194,1003.153,80.037,12.494,19.43,1,1,1,1.794,tp8pp1dp1etp1ep8,18,18,3,0.22,tp8pp1dp1etp4ep2,32
deepseek_v3__rtx_pro_6000_server__empirical,deepseek_v3,rtx_pro_6000_server,EMPIRICAL,decode,1.6146,0.6072000000000001,2.6590909090909087,0.6072000000000001,0.607,0.0003293807641635194,1003.153,80.141,12.478,19.43,1,1,1,1.794,tp8pp1dp1etp1ep8,18,18,3,0.22,tp8pp1dp1etp8ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,0.18216000000000002,10.8399209486166,0.18216000000000002,0.182,0.0008783487044357774,820.363,14.886,67.176,5.829,1,1,1,2.194,tp8pp1dp1etp1ep1,1,1,3,0.066,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,0.8556,2.3078541374474053,0.8556,0.856,0.0004675081813931229,820.363,15.771,63.409,27.379,1,1,1,2.194,tp8pp1dp1etp1ep1,5,5,3,0.31,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,1.5897599999999998,1.2420742753623188,1.5897599999999998,1.59,0.00015096618357503022,820.363,16.982,58.885,50.872,1,1,1,2.194,tp8pp1dp1etp1ep1,10,10,3,0.576,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.10864,0.9364329615297063,1.9746,1.975,0.00020257267294650967,820.363,17.907,55.846,63.187,1,1,1,2.194,tp8pp1dp1etp1ep1,14,14,3,0.764,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,1.7148800000000002,1.1514508303788018,1.7148800000000002,1.715,6.997574174280297e-05,820.363,18.878,52.972,73.168,1,1,1,2.194,tp8pp1dp1etp1ep1,18,18,2,0.932,tp8pp1dp1etp1ep1,24
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,1.99272,0.9909069011200771,1.9746,1.975,0.00020257267294650967,820.363,19.849,50.379,84.25,1,1,1,2.194,tp8pp1dp1etp1ep1,22,22,2,1.083,tp8pp1dp1etp1ep1,24
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,1.4848800000000002,1.329804428640698,1.4848800000000002,1.485,8.0814611281651e-05,820.363,24.221,41.287,95.032,1,1,1,2.194,tp8pp1dp1etp1ep1,40,40,1,1.614,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,1.85564,1.0641072621844754,1.85564,1.856,0.00019400314716223945,820.363,29.078,34.39,118.761,1,1,1,2.194,tp8pp1dp1etp1ep1,60,60,1,2.017,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.1772,1.0626,1.1078486730660644,1.0626,1.063,0.0003764351590438132,1376.381,29.619,33.763,45.338,1,1,1,1.308,tp4pp1dp1etp1ep1,7,7,5,0.231,tp4pp1dp1etp1ep1,24
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.16384,0.9125443655723159,1.9746,1.975,0.00020257267294650967,820.363,34.907,28.648,126.374,1,1,1,2.194,tp8pp1dp1etp1ep1,84,84,1,2.352,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,2.3544,1.8731200000000001,1.2569402921329118,1.8731200000000001,1.873,6.406423507309729e-05,1376.381,34.584,28.915,79.92,1,1,2,1.308,tp4pp1dp1etp1ep1,18,18,4,0.509,tp4pp1dp1etp1ep1,24
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.35244,0.839383788747003,1.9746,1.975,0.00020257267294650967,820.363,39.764,25.148,126.374,1,1,1,2.194,tp8pp1dp1etp1ep1,104,104,1,2.557,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,3.5316000000000005,3.22,1.0967701863354038,3.22,3.22,0.0,1376.381,39.098,25.577,103.04,1,1,3,1.308,tp4pp1dp1etp1ep1,28,28,5,0.7,tp4pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.4987200000000005,0.7902446052378816,1.9746,1.975,0.00020257267294650967,820.363,44.621,22.411,126.374,1,1,1,2.194,tp8pp1dp1etp1ep1,124,124,1,2.716,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,3.5316000000000005,4.0388,0.8744181440031693,3.5316000000000005,3.532,0.000113263110204868,1376.381,44.515,22.464,113.011,1,1,3,1.308,tp4pp1dp1etp1ep1,40,40,5,0.878,tp4pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.6174000000000004,0.7544127760372887,1.9746,1.975,0.00020257267294650967,820.363,49.478,20.211,126.374,1,1,1,2.194,tp8pp1dp1etp1ep1,144,144,1,2.845,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.1772,0.9365600000000001,1.2569402921329118,0.9365600000000001,0.937,0.0004698043905355727,1376.381,49.932,20.027,119.88,1,1,1,1.308,tp4pp1dp1etp1ep1,52,52,1,1.018,tp4pp1dp1etp1ep1,8
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.1772,1.0074,1.1685527099463966,1.0074,1.007,0.00039706174310122886,1376.381,53.543,18.676,128.947,1,1,1,1.308,tp4pp1dp1etp1ep1,60,60,1,1.095,tp4pp1dp1etp1ep1,8
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.69652,0.7322771572248675,1.9746,1.975,0.00020257267294650967,820.363,53.364,18.739,126.374,1,1,1,2.194,tp8pp1dp1etp1ep1,160,160,1,2.931,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,0.6507,0.57316,1.1352850861888477,0.57316,0.573,0.00027915416288653953,2488.414,54.706,18.28,36.682,1,1,1,0.723,tp2pp1dp1etp1ep1,5,5,7,0.089,tp2pp1dp1etp1ep1,16
