case_id,model_key,system,mode,bottleneck,prefill_capacity_seq_s,decode_capacity_seq_s,capacity_ratio_prefill_decode,expected_request_rate,request_rate,request_rate_relative_error,ttft,tpot,tokens/s/user,tokens/s/gpu,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(p)seq/s/worker,(p)parallel,(d)bs,(d)global_bs,(d)workers,(d)seq/s/worker,(d)parallel,num_total_gpus
deepseek_v3__h200_sxm__silicon,deepseek_v3,h200_sxm,SILICON,decode,4.3929,1.5235200000000002,2.8833884688090734,1.5235200000000002,1.524,0.0003150598613735388,368.752,10.631,94.067,48.753,48.753,1,1,1,4.881,tp8pp1dp1etp8ep1,6,6,3,0.552,tp8pp1dp1etp2ep4,32
deepseek_v3__h200_sxm__silicon,deepseek_v3,h200_sxm,SILICON,decode,4.3929,1.34136,3.2749597423510464,1.34136,1.341,0.0002683843263554437,368.752,10.056,99.443,42.924,42.924,1,1,1,4.881,tp8pp1dp1etp8ep1,5,5,3,0.486,tp8pp1dp1etp8ep1,32
deepseek_v3__h200_sxm__silicon,deepseek_v3,h200_sxm,SILICON,decode,4.3929,1.18404,3.7100942535725143,1.18404,1.184,3.3782642478328435e-05,368.752,9.114,109.726,37.889,37.889,1,1,1,4.881,tp8pp1dp1etp8ep1,4,4,3,0.429,tp8pp1dp1etp8ep1,32
deepseek_v3__h200_sxm__silicon,deepseek_v3,h200_sxm,SILICON,decode,4.3929,1.02396,4.290108988632369,1.02396,1.024,3.906402593855229e-05,368.752,7.915,126.346,32.767,32.767,1,1,1,4.881,tp8pp1dp1etp8ep1,3,3,3,0.371,tp8pp1dp1etp8ep1,32
deepseek_v3__h200_sxm__silicon,deepseek_v3,h200_sxm,SILICON,decode,4.3929,0.80316,5.469520394441955,0.80316,0.803,0.00019921310822244382,368.752,6.715,148.927,25.701,25.701,1,1,1,4.881,tp8pp1dp1etp8ep1,2,2,3,0.291,tp8pp1dp1etp4ep2,32
deepseek_v3__h200_sxm__silicon,deepseek_v3,h200_sxm,SILICON,decode,4.3929,0.4692,9.362531969309464,0.4692,0.469,0.0004262574595056127,368.752,5.766,173.439,15.014,15.014,1,1,1,4.881,tp8pp1dp1etp8ep1,1,1,3,0.17,tp8pp1dp1etp4ep2,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,prefill,13.1247,14.191,0.9248608272848989,13.1247,13.125,2.285766531801114e-05,987.44,44.614,22.414,839.981,839.981,1,8,1,14.583,tp1pp1dp8etp1ep8,88,704,1,15.425,tp1pp1dp8etp1ep8,16
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,13.1247,10.879,1.2064252229065173,10.879,10.879,0.0,987.44,39.678,25.203,696.256,696.256,1,8,1,14.583,tp1pp1dp8etp1ep8,60,480,1,11.825,tp1pp1dp8etp1ep8,16
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,prefill,13.1247,13.253520000000002,0.9902803179834488,13.1247,13.125,2.285766531801114e-05,987.44,34.743,28.783,559.987,419.99025,1,8,1,14.583,tp1pp1dp8etp1ep8,32,256,2,7.203,tp1pp1dp8etp1ep8,24
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,13.1247,3.59904,3.6467224593224863,3.59904,3.599,1.1114074864357707e-05,987.44,29.983,33.352,115.169,115.169,1,8,1,14.583,tp1pp1dp8etp1ep8,5,40,3,1.304,tp1pp1dp8etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,13.1247,2.89524,4.533199320263606,2.89524,2.895,8.289468230605959e-05,987.44,29.824,33.53,92.648,92.648,1,8,1,14.583,tp1pp1dp8etp1ep8,4,32,3,1.049,tp1pp1dp8etp2ep4,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.81056,4.049244432661719,1.81056,1.811,0.00024301873453516922,220.964,29.819,33.536,57.938,57.938,1,1,1,8.146,tp8pp1dp1etp1ep8,20,20,3,0.656,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.46556,5.002456398919185,1.46556,1.466,0.0003002265345669887,220.964,23.932,41.786,46.898,46.898,1,1,1,8.146,tp8pp1dp1etp1ep8,13,13,3,0.531,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.45452,5.040425707449881,1.45452,1.455,0.00033000577510108897,220.964,18.562,53.873,46.545,46.545,1,1,1,8.146,tp8pp1dp1etp1ep8,10,10,3,0.527,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.4490000000000003,5.059627329192547,1.4490000000000003,1.449,1.532398929779374e-16,220.964,16.772,59.623,46.368,46.368,1,1,1,8.146,tp8pp1dp1etp1ep8,9,9,3,0.525,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.4407200000000002,5.088705647176412,1.4407200000000002,1.441,0.00019434727080892603,220.964,14.982,66.745,46.103,46.103,1,1,1,8.146,tp8pp1dp1etp1ep8,8,8,3,0.522,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.43244,5.118120130686103,1.43244,1.432,0.0003071681885454162,220.964,13.192,75.801,45.838,45.838,1,1,1,8.146,tp8pp1dp1etp1ep8,7,7,3,0.519,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.4186400000000001,5.167907291490442,1.4186400000000001,1.419,0.0002537641684993486,220.964,11.403,87.699,45.396,45.396,1,1,1,8.146,tp8pp1dp1etp1ep8,6,6,3,0.514,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.40208,5.228945566586786,1.40208,1.402,5.705808513072008e-05,220.964,9.613,104.028,44.867,44.867,1,1,1,8.146,tp8pp1dp1etp1ep8,5,5,3,0.508,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.3800000000000001,5.312608695652174,1.3800000000000001,1.38,1.6090188762683426e-16,220.964,7.823,127.829,44.16,44.16,1,1,1,8.146,tp8pp1dp1etp1ep8,4,4,3,0.5,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.34136,5.465646806226517,1.34136,1.341,0.0002683843263554437,220.964,6.033,165.752,42.924,42.924,1,1,1,8.146,tp8pp1dp1etp1ep8,3,3,3,0.486,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.2723600000000002,5.762048476846176,1.2723600000000002,1.272,0.00028293879090834196,220.964,4.243,235.667,40.716,40.716,1,1,1,8.146,tp8pp1dp1etp1ep8,2,2,3,0.461,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__empirical,deepseek_v3,h200_sxm,EMPIRICAL,decode,7.331400000000001,1.09848,6.674131527201225,1.09848,1.098,0.0004369674459251092,220.964,2.453,407.592,35.151,35.151,1,1,1,8.146,tp8pp1dp1etp1ep8,1,1,3,0.398,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,prefill,11.4921,12.41724,0.9254955207437402,11.4921,11.492,8.701629815244118e-06,1127.732,39.399,25.381,735.494,735.494,1,8,1,12.769,tp1pp1dp8etp1ep8,68,544,1,13.497,tp1pp1dp8etp1ep8,16
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,11.4921,10.14208,1.1331107622893923,10.14208,10.142,7.887928314559154e-06,1127.732,34.05,29.369,649.093,649.093,1,8,1,12.769,tp1pp1dp8etp1ep8,48,384,1,11.024,tp1pp1dp8etp1ep8,16
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,11.4921,7.733520000000001,1.4860115445489246,7.733520000000001,7.734,6.206746733682768e-05,1127.732,29.769,33.592,494.945,494.945,1,8,1,12.769,tp1pp1dp8etp1ep8,32,256,1,8.406,tp1pp1dp8etp1ep8,16
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,prefill,11.4921,12.11088,0.9489070984106853,11.4921,11.492,8.701629815244118e-06,1127.732,24.953,40.075,367.747,367.747,1,8,1,12.769,tp1pp1dp8etp1ep8,14,112,3,4.388,tp1pp1dp8etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,11.4921,11.329800000000002,1.014325054281629,11.329800000000002,11.33,1.7652562269215474e-05,1127.732,24.766,40.378,362.554,362.554,1,8,1,12.769,tp1pp1dp8etp1ep8,13,104,3,4.105,tp1pp1dp8etp2ep4,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.97064,3.0210997442455243,1.97064,1.971,0.00018268176835958776,272.101,19.172,52.159,63.06,63.06,1,1,1,6.615,tp8pp1dp1etp1ep8,14,14,3,0.714,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.93752,3.0727424749163883,1.93752,1.938,0.00024773937817417933,272.101,18.1,55.25,62.001,62.001,1,1,1,6.615,tp8pp1dp1etp1ep8,13,13,3,0.702,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.9016399999999998,3.130718748028018,1.9016399999999998,1.902,0.00018931027954825205,272.101,17.027,58.729,60.852,60.852,1,1,1,6.615,tp8pp1dp1etp1ep8,12,12,3,0.689,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.8602400000000003,3.2003934976132107,1.8602400000000003,1.86,0.00012901561088904655,272.101,15.955,62.676,59.528,59.528,1,1,1,6.615,tp8pp1dp1etp1ep8,11,11,3,0.674,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.8133200000000003,3.283204288266825,1.8133200000000003,1.813,0.00017647188582286632,272.101,14.883,67.192,58.026,58.026,1,1,1,6.615,tp8pp1dp1etp1ep8,10,10,3,0.657,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.7581200000000001,3.38628762541806,1.7581200000000001,1.758,6.825472663988806e-05,272.101,13.81,72.41,56.26,56.26,1,1,1,6.615,tp8pp1dp1etp1ep8,9,9,3,0.637,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.6946400000000001,3.513135533210593,1.6946400000000001,1.695,0.0002124344993626469,272.101,12.738,78.505,54.228,54.228,1,1,1,6.615,tp8pp1dp1etp1ep8,8,8,3,0.614,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.62012,3.674727797940893,1.62012,1.62,7.406858751197316e-05,272.101,11.666,85.722,51.844,51.844,1,1,1,6.615,tp8pp1dp1etp1ep8,7,7,3,0.587,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.5290400000000002,3.8936195259770834,1.5290400000000002,1.529,2.6160205096179332e-05,272.101,10.593,94.399,48.929,48.929,1,1,1,6.615,tp8pp1dp1etp1ep8,6,6,3,0.554,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.4158800000000002,4.204805491990846,1.4158800000000002,1.416,8.475294516461558e-05,272.101,9.521,105.032,45.308,45.308,1,1,1,6.615,tp8pp1dp1etp1ep8,5,5,3,0.513,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.2751200000000003,4.66897233201581,1.2751200000000003,1.275,9.41087897612319e-05,272.101,8.468,118.095,40.804,40.804,1,1,1,6.615,tp8pp1dp1etp1ep8,4,4,3,0.462,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,1.09572,5.4334136458219255,1.09572,1.096,0.0002555397364290676,272.101,7.392,135.279,35.063,35.063,1,1,1,6.615,tp8pp1dp1etp1ep8,3,3,3,0.397,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,0.85284,6.9807935837906285,0.85284,0.853,0.00018760846114152476,272.101,6.325,158.106,27.291,27.291,1,1,1,6.615,tp8pp1dp1etp1ep8,2,2,3,0.309,tp8pp1dp1etp1ep8,32
deepseek_v3__h200_sxm__analytical,deepseek_v3,h200_sxm,ANALYTICAL,decode,5.9535,0.51336,11.597124824684432,0.51336,0.513,0.000701262272089814,272.101,5.257,190.221,16.428,16.428,1,1,1,6.615,tp8pp1dp1etp1ep8,1,1,3,0.186,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,prefill,11.4084,11.89928,0.9587470838571747,11.4084,11.408,3.5061884225732275e-05,1136.027,29.022,34.456,730.138,730.138,1,8,1,12.676,tp1pp1dp8etp8ep1,48,384,1,12.934,tp1pp1dp8etp4ep2,16
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,11.4084,10.89648,1.0469803092374785,10.89648,10.896,4.40509228667966e-05,1136.027,23.77,42.07,697.375,697.375,1,8,1,12.676,tp1pp1dp8etp8ep1,36,288,1,11.844,tp1pp1dp8etp1ep8,16
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,prefill,11.4084,11.4816,0.9936245819397993,11.4084,11.408,3.5061884225732275e-05,1136.027,16.917,59.111,365.069,365.069,1,8,1,12.676,tp1pp1dp8etp8ep1,9,72,3,4.16,tp1pp1dp8etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,11.4084,10.2672,1.1111500701262271,10.2672,10.267,1.9479507558176546e-05,1136.027,16.816,59.468,328.55,328.55,1,8,1,12.676,tp1pp1dp8etp8ep1,8,64,3,3.72,tp1pp1dp8etp2ep4,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,11.4084,8.16132,1.397862110540942,8.16132,8.161,3.9209343586615895e-05,1136.027,15.866,63.029,261.162,261.162,1,8,1,12.676,tp1pp1dp8etp8ep1,6,48,3,2.957,tp1pp1dp8etp2ep4,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,4.42428,1.2482030974531448,4.42428,4.424,6.328713372572666e-05,293.35,15.854,63.077,141.577,141.577,1,1,1,6.136,tp8pp1dp1etp2ep4,26,26,3,1.603,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,3.9882,1.384684820219648,3.9882,3.988,5.0147936412411106e-05,293.35,14.884,67.188,127.622,127.622,1,1,1,6.136,tp8pp1dp1etp2ep4,22,22,3,1.445,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,3.6156,1.5273813474941917,3.6156,3.616,0.00011063170704722755,293.35,13.43,74.462,115.699,115.699,1,1,1,6.136,tp8pp1dp1etp2ep4,18,18,3,1.31,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,3.397560000000001,1.6254017589093346,3.397560000000001,3.398,0.0001295047033751662,293.35,12.707,78.694,108.722,108.722,1,1,1,6.136,tp8pp1dp1etp2ep4,16,16,3,1.231,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,2.96148,1.864743304023664,2.96148,2.961,0.00016208112160137362,293.35,11.841,84.454,94.767,94.767,1,1,1,6.136,tp8pp1dp1etp2ep4,13,13,3,1.073,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,2.4591600000000002,2.2456448543405063,2.4591600000000002,2.459,6.506286699529921e-05,293.35,10.974,91.124,78.693,78.693,1,1,1,6.136,tp8pp1dp1etp2ep4,10,10,3,0.891,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,2.02032,2.7334283677833215,2.02032,2.02,0.00015839074998013977,293.35,9.347,106.99,64.65,64.65,1,1,1,6.136,tp8pp1dp1etp2ep4,7,7,3,0.732,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,1.87404,2.946788755842992,1.87404,1.874,2.1344261595172974e-05,293.35,8.64,115.741,59.969,59.969,1,1,1,6.136,tp8pp1dp1etp2ep4,6,6,3,0.679,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,1.69188,3.264061280941911,1.69188,1.692,7.092701610037234e-05,293.35,7.97,125.478,54.14,54.14,1,1,1,6.136,tp8pp1dp1etp2ep4,5,5,3,0.613,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,1.18404,4.66403162055336,1.18404,1.184,3.3782642478328435e-05,293.35,6.833,146.345,37.889,37.889,1,1,1,6.136,tp8pp1dp1etp2ep4,3,3,3,0.429,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,4.5045,0.95956,4.694339072074701,0.95956,0.96,0.00045854349910375166,359.611,6.546,152.767,30.706,30.706,1,1,1,5.005,tp4pp1dp1etp2ep2,1,1,7,0.149,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__silicon,deepseek_v3,b200_sxm,SILICON,decode,5.5224,0.49955999999999995,11.054527984626473,0.49955999999999995,0.5,0.0008807750820723267,293.35,5.399,185.234,15.986,15.986,1,1,1,6.136,tp8pp1dp1etp2ep4,1,1,3,0.181,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,prefill,28.526400000000002,29.01404,0.983192964509596,28.526400000000002,28.526,1.4022098827844399e-05,454.309,29.756,33.607,1825.69,1825.69,1,8,1,31.696,tp1pp1dp8etp1ep8,120,960,1,31.537,tp1pp1dp8etp1ep8,16
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,28.1474,1.0134648315652601,28.1474,28.147,1.4210904026752754e-05,454.309,29.65,33.727,1801.434,1801.434,1,8,1,31.696,tp1pp1dp8etp1ep8,116,928,1,30.595,tp1pp1dp8etp2ep4,16
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,24.357000000000003,1.171178716590713,24.357000000000003,24.357,1.4586006810364579e-16,454.309,29.538,33.855,1558.848,1558.848,1,8,1,31.696,tp1pp1dp8etp1ep8,100,800,1,26.475,tp1pp1dp8etp8ep1,16
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,20.826040000000003,1.369746720932064,20.826040000000003,20.826,1.920672389087815e-06,454.309,24.873,40.204,1332.867,1332.867,1,8,1,31.696,tp1pp1dp8etp1ep8,72,576,1,22.637,tp1pp1dp8etp1ep8,16
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,19.852680000000003,1.4369042366068459,19.852680000000003,19.853,1.611873056930065e-05,454.309,24.643,40.58,1270.572,1270.572,1,8,1,31.696,tp1pp1dp8etp1ep8,68,544,1,21.579,tp1pp1dp8etp2ep4,16
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,25.91364,1.1008256655568265,25.91364,25.914,1.3892297647130316e-05,454.309,19.99,50.024,829.236,829.236,1,8,1,31.696,tp1pp1dp8etp1ep8,24,192,3,9.389,tp1pp1dp8etp1ep8,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,23.929199999999998,1.1921167443959684,23.929199999999998,23.929,8.35798940204996e-06,454.309,19.844,50.393,765.734,765.734,1,8,1,31.696,tp1pp1dp8etp1ep8,22,176,3,8.67,tp1pp1dp8etp2ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,15.9252,1.7912742069173386,15.9252,15.925,1.2558711978470217e-05,454.309,18.973,52.707,509.606,509.606,1,8,1,31.696,tp1pp1dp8etp1ep8,14,112,3,5.77,tp1pp1dp8etp1ep8,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,14.843280000000002,1.9218393778194576,14.843280000000002,14.843,1.8863755180919198e-05,454.309,18.905,52.896,474.985,474.985,1,8,1,31.696,tp1pp1dp8etp1ep8,13,104,3,5.378,tp1pp1dp8etp2ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,4.80792,5.933210203164778,4.80792,4.808,1.6639211966845522e-05,454.309,17.956,55.693,153.853,153.853,1,8,1,31.696,tp1pp1dp8etp1ep8,4,32,3,1.742,tp1pp1dp8etp1ep8,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,28.526400000000002,3.6156,7.88981081978095,3.6156,3.616,0.00011063170704722755,454.309,17.908,55.84,115.699,115.699,1,8,1,31.696,tp1pp1dp8etp1ep8,3,24,3,1.31,tp1pp1dp8etp8ep1,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,8.7822,2.91088,3.017025779145825,2.91088,2.911,4.1224646842156996e-05,184.468,15.135,66.071,93.148,93.148,1,1,1,9.758,tp4pp1dp1etp1ep4,7,7,7,0.452,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,8.7822,2.89156,3.0371840805655075,2.89156,2.892,0.00015216699636174725,184.468,13.065,76.539,92.53,92.53,1,1,1,9.758,tp4pp1dp1etp1ep4,6,6,7,0.449,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,8.7822,2.8658,3.0644846116267708,2.8658,2.866,6.978854072160583e-05,184.468,10.995,90.947,91.706,91.706,1,1,1,9.758,tp4pp1dp1etp1ep4,5,5,7,0.445,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,8.7822,2.82072,3.1134603930911253,2.82072,2.821,9.926543577528361e-05,184.468,8.926,112.037,90.263,90.263,1,1,1,9.758,tp4pp1dp1etp1ep4,4,4,7,0.438,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,8.7822,2.75632,3.186204794798862,2.75632,2.756,0.00011609682475195915,184.468,6.856,145.864,88.202,88.202,1,1,1,9.758,tp4pp1dp1etp1ep4,3,3,7,0.428,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,8.7822,2.63396,3.3342191984692247,2.63396,2.634,1.5186259472360232e-05,184.468,4.786,208.949,84.287,84.287,1,1,1,9.758,tp4pp1dp1etp1ep4,2,2,7,0.409,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,8.7822,2.3184,3.788043478260869,2.3184,2.318,0.0001725327812284144,184.468,2.716,368.188,74.189,74.189,1,1,1,9.758,tp4pp1dp1etp1ep4,1,1,7,0.36,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,13.532399999999999,2.0506800000000003,6.598981801158638,2.0506800000000003,2.051,0.00015604579944207574,119.716,2.632,380.007,65.622,65.622,1,1,1,15.036,tp8pp1dp1etp1ep8,2,2,3,0.743,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__empirical,deepseek_v3,b200_sxm,EMPIRICAL,decode,13.532399999999999,1.73052,7.8198460578323274,1.73052,1.731,0.00027737327508496634,119.716,1.559,641.589,55.377,55.377,1,1,1,15.036,tp8pp1dp1etp1ep8,1,1,3,0.627,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,20.3157,20.465400000000002,0.9926852150458821,20.3157,20.316,1.4766904413793315e-05,637.927,29.53,33.864,1300.205,1300.205,1,8,1,22.573,tp1pp1dp8etp1ep8,84,672,1,22.245,tp1pp1dp8etp8ep1,16
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,19.69628,1.0314485781071348,19.69628,19.696,1.421588238997709e-05,637.927,24.839,40.259,1260.562,1260.562,1,8,1,22.573,tp1pp1dp8etp1ep8,68,544,1,21.409,tp1pp1dp8etp1ep8,16
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,18.82964,1.078921317667252,18.82964,18.83,1.9118793561482286e-05,637.927,24.454,40.894,1205.097,1205.097,1,8,1,22.573,tp1pp1dp8etp1ep8,64,512,1,20.467,tp1pp1dp8etp2ep4,16
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,16.49192,1.2318577824777224,16.49192,16.492,4.850860300105997e-06,637.927,24.43,40.934,1055.483,1055.483,1,8,1,22.573,tp1pp1dp8etp1ep8,56,448,1,17.926,tp1pp1dp8etp8ep1,16
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,20.3157,21.54456,0.9429619356347959,20.3157,20.316,1.4766904413793315e-05,637.927,18.701,53.473,866.803,650.10225,1,8,1,22.573,tp1pp1dp8etp1ep8,28,224,2,11.709,tp1pp1dp8etp2ep4,24
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,20.3157,20.65032,0.9837958927512988,20.3157,20.316,1.4766904413793315e-05,637.927,16.723,59.797,650.102,650.102,1,8,1,22.573,tp1pp1dp8etp1ep8,16,128,3,7.482,tp1pp1dp8etp1ep8,32
