model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
Qwen/Qwen3-32B,4096,1024,0,168,9.479,1,1,1,168,168,1,165.307,15.939,16470.904,9.479,0.592,9706.25,606.641,62.739,10.889,10.303,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.562,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,320,18.483,1,1,3,64,64,5,249.034,15.572,16179.19,18.483,0.578,18926.387,591.45,64.219,7.228,4.018,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.94,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,63,3.587,1,1,1,9,9,7,416.491,15.805,16585.006,3.587,0.224,3673.17,229.573,63.269,4.322,0.557,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,40.772,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,360,19.463,1,1,3,72,72,5,249.034,16.635,17266.639,19.463,0.608,19929.702,622.803,60.116,7.228,4.231,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,42.44,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,176,9.584,1,1,1,176,176,1,165.307,16.515,17060.152,9.584,0.599,9813.647,613.353,60.551,10.889,10.417,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.812,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,130,6.946,1,1,2,13,13,10,416.491,16.824,17627.443,6.946,0.289,7112.704,296.363,59.44,4.322,0.755,24,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.272,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,192,9.774,1,1,1,192,192,1,165.307,17.666,18237.625,9.774,0.611,10008.658,625.541,56.604,10.889,10.624,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,42.312,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,400,19.516,1,1,3,80,80,5,249.034,17.697,18353.065,19.516,0.61,19983.974,624.499,56.506,7.228,4.419,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,44.94,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,208,10.632,1,1,3,16,16,13,416.491,17.588,18409.015,10.632,0.332,10887.619,340.238,56.858,4.322,0.889,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,45.147,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,208,9.8,1,1,1,208,208,1,165.307,18.818,19416.121,9.8,0.613,10035.302,627.206,53.14,10.889,10.805,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,44.812,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,440,19.516,1,1,3,88,88,5,249.034,18.76,19440.514,19.516,0.61,19983.974,624.499,53.305,7.228,4.585,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,47.44,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,260,11.669,1,1,3,20,20,13,416.491,18.606,19450.429,11.669,0.365,11949.466,373.421,53.746,4.322,1.051,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,47.647,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,224,9.8,1,1,1,224,224,1,165.307,19.97,20594.617,9.8,0.613,10035.302,627.206,50.076,10.889,10.965,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,47.312,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,480,19.516,1,1,3,96,96,5,249.034,19.823,20527.963,19.516,0.61,19983.974,624.499,50.447,7.228,4.734,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,49.94,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,72,3.298,1,1,1,24,24,3,416.491,19.624,20491.843,3.298,0.412,3377.357,422.17,50.957,4.322,1.195,8,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,50.147,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,288,9.8,1,1,1,288,288,1,165.307,24.576,25306.555,9.8,0.613,10035.302,627.206,40.69,10.889,11.455,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,57.312,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,640,19.516,1,1,3,128,128,5,249.034,24.074,24876.736,19.516,0.61,19983.974,624.499,41.539,7.228,5.197,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,59.94,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,484,17.609,1,1,5,44,44,11,416.491,24.716,25700.959,17.609,0.55,18031.411,563.482,40.46,4.322,1.74,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,62.647,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,512,15.449,1,1,4,64,64,8,416.491,29.808,30910.075,15.449,0.644,15819.407,659.142,33.548,4.322,2.099,24,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,75.147,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,168,5.141,1,1,1,168,168,1,249.034,29.388,30312.958,5.141,0.643,5264.343,658.043,34.028,7.228,5.588,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,72.44,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,360,9.8,1,1,1,360,360,1,165.307,29.956,30810.295,9.8,0.613,10035.302,627.206,33.382,10.889,11.747,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,68.562,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,203,6.11,1,1,3,7,7,29,751.403,29.89,31328.873,6.11,0.191,6256.353,195.511,33.456,2.396,0.229,32,1,1,1,1,1,tp1pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,67.229,sglang,0.5.10,h100_sxm,1,1,1,1,1,tp1pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,74.074,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,192,5.3,1,1,1,192,192,1,249.034,32.576,33574.282,5.3,0.663,5427.323,678.415,30.698,7.228,5.761,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,79.94,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,544,15.559,1,1,4,68,68,8,416.491,30.826,31951.489,15.559,0.648,15932.621,663.859,32.44,4.322,2.156,24,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,77.647,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,416,9.8,1,1,1,416,416,1,165.307,34.425,35382.082,9.8,0.613,10035.302,627.206,29.049,10.889,11.813,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,77.312,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,77,2.156,1,1,1,11,11,7,751.403,31.882,33366.689,2.156,0.27,2208.154,276.019,31.366,2.396,0.337,8,1,1,1,1,1,tp1pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,67.229,sglang,0.5.10,h100_sxm,1,1,1,1,1,tp1pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,79.074,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,432,9.8,1,1,1,432,432,1,165.307,35.715,36701.752,9.8,0.613,10035.302,627.206,28.0,10.889,11.824,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,79.812,sglang,0.5.10,h100_sxm,0.0
