framework,version,device,op_name,kernel_source,concat_dtype,num_tokens,num_heads,batch_size,isl,tp_size,qk_nope_head_dim,qk_rope_head_dim,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,1,256,32,64,128,64,0.007406400144100189
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,32,256,64,2,128,64,0.11991519927978515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,16,256,64,4,128,64,0.06117119789123535
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,64,256,64,1,128,64,0.23764479160308838
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,8,256,64,8,128,64,0.03244960010051727
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,2,256,64,32,128,64,0.012359999865293504
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,4,256,64,16,128,64,0.017560000717639922
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,1,256,64,64,128,64,0.01226079985499382
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,32,256,128,2,128,64,0.23626399040222168
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,16,256,128,4,128,64,0.11856319904327392
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,64,256,128,1,128,64,0.47121438980102537
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,8,256,128,8,128,64,0.0612496018409729
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,2,256,128,32,128,64,0.023585599660873414
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,1,256,128,64,128,64,0.02222079932689667
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,1,128,512,64,128,64,0.04318720102310181
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,64,256,256,1,128,64,0.9363727569580078
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,16,256,256,4,128,64,0.24606239795684814
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,8,256,256,8,128,64,0.11864320039749146
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,32,256,256,2,128,64,0.47824959754943847
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,2,256,16,32,128,64,0.0050096001476049425
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,4,256,256,16,128,64,0.07179039716720581
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,1,256,256,64,128,64,0.04293279945850372
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,1,128,1,1,1,128,64,0.003420799970626831
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1,64,1,1,2,128,64,0.004436799883842468
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1,16,1,1,8,128,64,0.004841599985957146
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1,8,1,1,16,128,64,0.005104000121355057
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1,4,1,1,32,128,64,0.004395199939608574
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1,2,1,1,64,128,64,0.0043680001050233844
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,16,128,1,16,1,128,64,0.0061840001493692395
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,64,1,16,2,128,64,0.004377600178122521
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,32,1,16,4,128,64,0.0044511999934911724
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,16,1,16,8,128,64,0.005142400041222572
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,8,1,16,16,128,64,0.004335999861359597
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,4,1,16,32,128,64,0.004433599859476089
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,2,1,16,64,128,64,0.004366400092840195
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,32,128,1,32,1,128,64,0.006199999898672104
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,64,1,32,2,128,64,0.004481599852442742
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,32,1,32,4,128,64,0.004459200054407119
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,16,1,32,8,128,64,0.004328000172972679
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,8,1,32,16,128,64,0.004412800073623657
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,4,1,32,32,128,64,0.004383999854326248
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,2,1,32,64,128,64,0.004678399860858917
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,64,128,1,64,1,128,64,0.006225600093603134
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,64,1,64,2,128,64,0.0043855998665094376
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,32,1,64,4,128,64,0.004462400078773498
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,4,256,128,16,128,64,0.03781279921531677
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,16,1,64,8,128,64,0.004449599981307983
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,8,1,64,16,128,64,0.004347199946641922
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,2,1,64,64,128,64,0.004628799855709076
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,4,1,64,32,128,64,0.00928959995508194
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,128,128,1,128,1,128,64,0.0067056000232696535
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,128,64,1,128,2,128,64,0.008961600065231324
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,128,16,1,128,8,128,64,0.009646400064229965
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,128,8,1,128,16,128,64,0.008628799766302108
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,2,256,256,32,128,64,0.044649600982666016
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1,32,1,1,4,128,64,0.003337600082159042
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,128,2,1,128,64,128,64,0.0036768000572919846
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,256,128,1,256,1,128,64,0.0073472000658512115
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,128,4,1,128,32,128,64,0.013439999520778656
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,32,1,256,4,128,64,0.011383999884128571
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,16,1,256,8,128,64,0.011297599971294403
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,8,1,256,16,128,64,0.012377600371837615
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,4,1,256,32,128,64,0.01188800036907196
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,2,1,256,64,128,64,0.012377600371837615
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,512,128,1,512,1,128,64,0.013841600716114044
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,64,1,512,2,128,64,0.011777599900960922
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,32,1,512,4,128,64,0.012720000743865967
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,16,1,512,8,128,64,0.011398400366306304
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,128,32,1,128,4,128,64,0.0043680001050233844
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,8,1,512,16,128,64,0.011379200220108032
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,4,1,512,32,128,64,0.006049599871039391
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,1024,128,1,1024,1,128,64,0.03284960091114044
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,2,1,512,64,128,64,0.02072480022907257
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,64,1,1024,2,128,64,0.013889600336551667
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,16,1,1024,8,128,64,0.005940800160169601
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,32,1,1024,4,128,64,0.017548799514770508
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,8,1,1024,16,128,64,0.0060015998780727385
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,2,1,1024,64,128,64,0.006027200073003769
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,4,1,1024,32,128,64,0.00974240005016327
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,1536,128,1,1536,1,128,64,0.04699040055274963
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1536,64,1,1536,2,128,64,0.025515198707580566
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1536,16,1,1536,8,128,64,0.009763199836015701
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1536,8,1,1536,16,128,64,0.009643200039863586
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1536,4,1,1536,32,128,64,0.008923199772834779
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1536,2,1,1536,64,128,64,0.00886240005493164
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,2048,128,1,2048,1,128,64,0.06182240247726441
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,64,1,256,2,128,64,0.004639999940991402
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,64,1,2048,2,128,64,0.032913601398468016
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,32,1,2048,4,128,64,0.014681600034236908
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,16,1,2048,8,128,64,0.012097600102424621
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,4,1,2048,32,128,64,0.007472000271081925
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,8,1,2048,16,128,64,0.011179199814796448
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,2,1,2048,64,128,64,0.007507199794054032
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,3072,64,1,3072,2,128,64,0.047947201132774356
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,3072,128,1,3072,1,128,64,0.09121599793434143
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,3072,32,1,3072,4,128,64,0.025286400318145753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,3072,16,1,3072,8,128,64,0.012123200297355651
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,3072,8,1,3072,16,128,64,0.011110399663448334
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,3072,2,1,3072,64,128,64,0.0069296002388000485
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,3072,4,1,3072,32,128,64,0.011193600296974183
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,4096,128,1,4096,1,128,64,0.11932480335235596
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,32,1,4096,4,128,64,0.03338080048561096
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,16,1,4096,8,128,64,0.013812799751758576
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,4,1,4096,32,128,64,0.005011200159788132
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,8,1,4096,16,128,64,0.01239679977297783
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,2,1,4096,64,128,64,0.004921599850058555
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,6144,64,1,6144,2,128,64,0.09086400270462036
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,6144,32,1,6144,4,128,64,0.04705759882926941
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,6144,128,1,6144,1,128,64,0.1777616024017334
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,6144,16,1,6144,8,128,64,0.0247871994972229
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,6144,4,1,6144,32,128,64,0.00615519993007183
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,6144,2,1,6144,64,128,64,0.00623680017888546
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,6144,8,1,6144,16,128,64,0.011952000111341477
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,8192,128,1,8192,1,128,64,0.2355855941772461
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,64,1,8192,2,128,64,0.12059680223464966
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,32,1,8192,4,128,64,0.0616703987121582
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,16,1,8192,8,128,64,0.0324319988489151
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,8,1,8192,16,128,64,0.014681600034236908
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,2,1,8192,64,128,64,0.007468800246715546
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,4,1,8192,32,128,64,0.01045759990811348
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1536,32,1,1536,4,128,64,0.008179199695587159
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,10240,128,1,10240,1,128,64,0.29354560375213623
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,10240,64,1,10240,2,128,64,0.1494976043701172
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,10240,32,1,10240,4,128,64,0.07685440182685851
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,10240,16,1,10240,8,128,64,0.043321600556373595
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,10240,2,1,10240,64,128,64,0.00867680013179779
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,10240,4,1,10240,32,128,64,0.009585600346326828
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,64,1,12288,2,128,64,0.17922879457473756
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,12288,128,1,12288,1,128,64,0.3511296033859253
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,32,1,12288,4,128,64,0.09148960113525391
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,8,1,12288,16,128,64,0.02535040080547333
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,4,1,12288,32,128,64,0.010654400289058685
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,2,1,12288,64,128,64,0.010486400127410889
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,64,1,4096,2,128,64,0.06365600228309631
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,16384,128,1,16384,1,128,64,0.46782879829406737
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,32,1,16384,4,128,64,0.12064319849014282
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,64,1,16384,2,128,64,0.2409280061721802
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,16,1,16384,8,128,64,0.06152480244636536
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,8,1,16384,16,128,64,0.03243840038776398
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,4,1,16384,32,128,64,0.01770720034837723
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,2,1,16384,64,128,64,0.012779200077056884
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,64,1,32768,2,128,64,0.47835521697998046
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,32,1,32768,4,128,64,0.24097280502319335
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,32768,128,1,32768,1,128,64,0.9311615943908691
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,10240,8,1,10240,16,128,64,0.021447999775409697
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,16,1,32768,8,128,64,0.11969280242919922
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,8,1,32768,16,128,64,0.07112159729003906
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,2,128,2,1,1,128,64,0.005206400156021118
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,2,1,32768,64,128,64,0.02364960014820099
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2,64,2,1,2,128,64,0.005315199866890908
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2,32,2,1,4,128,64,0.007238399982452392
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2,8,2,1,16,128,64,0.007348799705505371
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,16,1,12288,8,128,64,0.053223997354507446
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2,4,2,1,32,128,64,0.010806400328874588
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2,2,2,1,64,128,64,0.004398399963974953
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,32,128,2,16,1,128,64,0.005929600074887275
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,64,2,16,2,128,64,0.004812800139188766
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,32,2,16,4,128,64,0.005636800080537796
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,16,2,16,8,128,64,0.00435359999537468
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,8,2,16,16,128,64,0.004340799897909165
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,4,2,16,32,128,64,0.004286399856209755
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,2,2,16,64,128,64,0.004441599920392036
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,64,128,2,32,1,128,64,0.005985600128769875
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,64,2,32,2,128,64,0.004358400031924248
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,32,2,32,4,128,64,0.004718400165438652
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,16,2,32,8,128,64,0.004340799897909165
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,8,2,32,16,128,64,0.004339199885725975
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,4,2,32,32,128,64,0.004283199831843376
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,64,2,2,32,64,128,64,0.004241599887609482
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,128,128,2,64,1,128,64,0.006761600077152252
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,128,64,2,64,2,128,64,0.0044431999325752255
