framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,2,0.008271999657154083
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,1,0.0044895999133586885
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,1,0.008156800270080566
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,128,0.006911999732255936
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,128,0.018646399676799773
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,64,0.00535999983549118
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,64,0.013382400572299957
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,32,0.0046847999095916745
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,32,0.01043199971318245
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,16,0.0047807998955249785
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,8,0.004611200094223023
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,16,0.009279999881982803
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,4,0.005030399933457374
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,8,0.008646400272846222
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,4,0.008646400272846222
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,2,0.004540799930691719
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,2,0.008511999994516373
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,1,0.004572800174355507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,1,0.008320000022649765
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,128,0.007283200323581695
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,128,0.02184640020132065
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,64,0.005561599880456925
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,64,0.01454080045223236
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,32,0.0048096001148223875
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,128,0.005875200033187866
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,32,0.010892800241708755
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,16,0.0046431999653577805
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,16,0.009305600076913834
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,4,0.004403200000524521
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,8,0.009120000153779983
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,4,0.008684799820184708
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,2,0.0045471999794244765
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,2,0.00854720026254654
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,1,0.004582399874925614
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,1,0.008291199803352356
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,128,0.007711999863386154
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,128,0.02510400116443634
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,64,0.005756799876689911
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,64,0.016249600052833556
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,32,0.004975999891757965
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,32,0.012121599912643433
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,16,0.004854400083422661
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,16,0.010035199671983719
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,8,0.004761600121855736
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,8,0.009232000261545182
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,4,0.0046720001846551895
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,4,0.008691199868917466
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,2,0.004438399896025657
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,2,0.008182399719953538
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,1,0.004476799815893173
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,1,0.008195199817419053
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,128,0.008054400235414505
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,128,0.028518399596214293
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,8,0.004550400003790855
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,64,0.006054399907588959
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,32,0.005011200159788132
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,4,0.004412800073623657
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,32,0.013091200590133667
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,16,0.004889599978923798
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,16,0.010428799688816071
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,8,0.004598399996757508
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,8,0.009279999881982803
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,4,0.004620800167322159
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,2,0.004560000076889992
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,4,0.007731200009584427
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,1,0.005046400055289268
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,2,0.007699199765920639
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,1,0.008406399935483932
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,128,0.0380160003900528
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,64,0.00639680027961731
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,64,0.021055999398231506
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,32,0.0051392000168561935
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,32,0.014451199769973755
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,16,0.0050016000866889955
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,16,0.011244799941778183
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,8,0.004844800010323525
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,8,0.009609600156545639
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,4,0.005100800096988678
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,4,0.00904960036277771
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,2,0.004524800181388855
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,2,0.008454400300979614
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,1,0.0046271998435258865
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,1,0.008428800106048583
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,128,0.017574399709701538
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,128,0.009244800359010697
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,128,0.046054399013519286
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,64,0.0069311998784542085
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,16,0.008233600109815598
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,64,0.024710400402545928
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,32,0.005763199925422668
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,16,0.005135999992489815
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,32,0.01570879966020584
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,16,0.01218239963054657
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,8,0.010092800110578537
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,4,0.0046016000211238865
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,2,0.004678399860858917
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,4,0.009040000289678574
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,1,0.0046847999095916745
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,2,0.00836160033941269
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,1,0.008211199939250947
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,128,0.02152000069618225
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,64,0.0074432000517845156
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,128,0.05394880175590515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,64,0.0282368004322052
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,32,0.017679999768733978
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,16,0.005209600180387497
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,16,0.013033600151538849
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,4,0.008588799834251403
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,8,0.010524799674749374
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,4,0.004543999955058098
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,2,0.004460800066590309
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,64,0.008339200168848038
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,4,0.00936639979481697
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,2,0.008537600189447403
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,1,0.008217599987983704
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,128,0.025190401077270507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,128,0.0695743978023529
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,64,0.007987199723720551
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,64,0.03632639944553375
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,32,0.006012799963355064
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,32,0.021180799603462218
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,16,0.005046400055289268
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,16,0.014591999351978302
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,8,0.0047775998711586
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,8,0.010812799632549285
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,4,0.004656000062823296
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,4,0.009337600320577621
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,2,0.004560000076889992
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,2,0.008726400136947633
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,1,0.004470400139689445
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,1,0.008761599659919739
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,128,0.029260799288749695
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,128,0.08573439717292786
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,64,0.009132800251245498
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,64,0.044924798607826236
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,32,0.006972800195217133
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,8,0.00493439994752407
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,16,0.005398400127887726
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,16,0.016047999262809753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,8,0.005238400027155876
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,32,0.005744000151753426
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,8,0.012185599654912949
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,4,0.00514880008995533
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,4,0.00966079980134964
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,8,0.0050592001527547835
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,2,0.005129599943757057
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,1,0.004524800181388855
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,1,0.008828800171613693
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,128,0.03301759958267212
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,64,0.013279999792575835
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,128,0.10310080051422119
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,32,0.0071263998746871945
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,64,0.05251839756965637
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,16,0.00544000007212162
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,16,0.017660799622535705
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,8,0.0054848000407218935
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,8,0.013062399625778199
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,4,0.004982399940490723
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,4,0.01043199971318245
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,2,0.004656000062823296
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,2,0.009308800101280212
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,1,0.0046431999653577805
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,1,0.008806400001049042
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,128,0.04102720022201538
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,128,0.13385599851608276
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,64,0.023014399409294128
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,64,0.06885120272636414
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,32,0.008051200211048127
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,32,0.035071998834609985
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,1,0.0044319998472929
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,16,0.005984000116586685
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,8,0.005100800096988678
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,16,0.02041600048542023
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,8,0.014710399508476257
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,4,0.004720000177621841
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,4,0.011155200004577637
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,32,0.02463040053844452
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,2,0.004572800174355507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,2,0.00926399976015091
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,64,0.018156799674034118
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,1,0.00862400010228157
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,128,0.0566976010799408
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,64,0.03017599880695343
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,64,0.10094399452209472
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,32,0.009779199957847595
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,128,0.1959328055381775
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,32,0.05261440277099609
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,2,0.008566399663686752
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,8,0.005449600145220756
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,16,0.007152000069618225
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,16,0.027952000498771667
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,8,0.017590400576591492
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,4,0.012732799351215362
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,2,0.004764800146222115
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,2,0.009036800265312195
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,2,0.010127999633550645
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,1,0.009097599983215332
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,128,0.07250880002975464
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,64,0.03809280097484589
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,32,0.020979200303554536
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,128,0.2577728033065796
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,64,0.13230719566345214
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,16,0.008115199953317642
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,32,0.06838399767875672
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,32,0.027779200673103334
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,8,0.005929600074887275
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,8,0.021091200411319733
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,4,0.00586559996008873
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,2,0.005052800104022026
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,4,0.01470080018043518
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,1,0.004771199822425842
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,2,0.01130559965968132
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,1,0.00958079993724823
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,64,0.054790401458740236
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,128,0.10242240428924561
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,128,0.38617279529571535
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,32,0.029203200340270997
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,64,0.19687360525131226
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,16,0.009852799773216247
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,8,0.007407999783754349
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,16,0.05249279737472534
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,32,0.10003199577331542
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,8,0.028143998980522156
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,4,0.017654399573802947
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,4,0.00554560013115406
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,1,0.004960000142455101
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,2,0.012889599800109864
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,1,0.010278400033712387
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,128,0.13223999738693237
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,64,0.06935999989509582
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,128,0.5233664035797119
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,64,0.2575135946273804
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,32,0.03686720132827759
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,16,0.018361599743366243
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,32,0.13115839958190917
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,16,0.06786879897117615
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,8,0.00820159986615181
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,4,0.005859199911355972
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,4,0.02115200012922287
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,2,0.005078399926424027
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,2,0.014595200121402741
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,1,0.004844800010323525
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,1,0.004681599885225296
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,1,0.010982400178909302
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,128,0.19269440174102784
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,64,0.09818559885025024
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,4,0.005177599936723709
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,128,0.8138367652893066
