framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,256,1,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.5131999969482421
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,512,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.006006399914622307
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,1024,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.006019200012087822
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,2048,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.007823999971151352
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,4096,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.011001600325107575
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,512,1,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.01356160044670105
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,8192,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023187200725078582
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,16384,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.059487998485565186
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,32768,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1268447995185852
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.01117440015077591
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.011072000116109848
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.010982400178909302
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.008345600217580795
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.008390399813652038
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.008326400071382523
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.00838399976491928
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.008352000266313553
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.008748800307512284
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.00838399976491928
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.008742400258779526
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.01173119992017746
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0245728000998497
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8192,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.05630720257759094
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16384,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1180799961090088
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32768,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.22990720272064208
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,1,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.01902720034122467
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,2,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.018799999356269838
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,4,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.018607999384403228
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,8,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.01340160071849823
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,16,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.013510400056838989
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,32,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.01343040019273758
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,64,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.013459199666976928
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,128,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.013414399325847625
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,256,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.013542400300502777
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,512,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.013577599823474885
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,1024,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.013961599767208099
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,2048,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.026899200677871705
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,512,1,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,1.0161888122558593
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,4096,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.05767999887466431
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,8192,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.11904319524765014
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,1024,1,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.023315200209617616
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,16384,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2297055959701538
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,4,32768,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4539008140563965
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,1,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0347680002450943
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,2,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03430399894714355
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,4,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0338591992855072
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,8,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.02369920015335083
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,16,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023820799589157105
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,32,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023798400163650514
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,64,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023695999383926393
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,128,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.02375040054321289
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,256,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023756800591945647
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,512,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023871999979019166
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,1024,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03181119859218597
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,2048,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.06031680107116699
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,4096,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1241919994354248
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,8192,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.22975680828094483
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,8,16384,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.44594240188598633
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,1024,1,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,2.029248046875
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,1,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0654304027557373
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,2,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.06458879709243774
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,1,1,1,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005062400177121162
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,1,1,1,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005119999870657921
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,4,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.06395519971847534
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,2,1,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005455999821424484
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,2,1,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005699200183153152
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,4,1,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0053311999887228016
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,4,1,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.007030399888753891
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,8,1,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005286400020122528
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,8,1,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.010099200159311294
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,8,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.043942400813102724
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,16,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0438975989818573
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,16,1,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005257600173354149
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,32,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0438400000333786
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,16,1,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.024911999702453613
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,64,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0438975989818573
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,32,1,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004937599971890449
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,32,1,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.046588799357414244
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,64,1,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005100800096988678
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,64,1,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08824959993362427
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,128,1,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.006080000102519989
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,128,1,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.17323839664459229
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,128,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.04386880099773407
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,256,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.04390400052070618
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,256,1,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.00859839990735054
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,512,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.047779199481010434
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,256,1,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.34336960315704346
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,1024,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.06756799817085266
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,2048,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1319615960121155
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,512,1,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.01345279961824417
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,512,1,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.680294418334961
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,4096,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2422719955444336
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,1024,1,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023203200101852416
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,1024,1,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.3583904266357423
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,16,8192,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.45375680923461914
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,1,1,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0072512000799179075
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,1,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1266528010368347
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,2,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.12643519639968873
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,4,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.12492480278015136
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,8,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08467199802398681
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,16,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08471999764442444
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,32,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08471999764442444
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,64,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08466240167617797
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,128,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.084688001871109
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,256,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08692799806594849
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,512,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.09598399996757508
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,1024,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1422592043876648
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,2048,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.26038079261779784
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,32,4096,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4812928199768066
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,2,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.007199999690055847
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,4,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.007097599655389785
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,8,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.005811199918389321
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,16,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0057472001761198046
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,32,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.00597120001912117
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,1,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2492095947265625
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,64,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.00584000013768673
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,128,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.005859199911355972
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,2,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.24895040988922118
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,256,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.005859199911355972
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,512,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.006028800085186958
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,1024,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.006121600046753883
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,4,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.24567360877990724
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,2048,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.007782399654388428
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,8,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1660863995552063
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,4096,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.01127680018544197
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,16,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.16597440242767333
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,8192,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.02359039932489395
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,16384,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.06382399797439575
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,32,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1664512038230896
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,64,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.16626559495925902
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,32768,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.1273151993751526
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.011212799698114395
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,128,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.16828479766845703
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,256,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1705407977104187
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.011228799819946289
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,512,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1911743998527527
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.011084800213575363
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008483199775218964
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008524800091981888
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008531200140714646
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008502399921417237
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,1024,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2743391990661621
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008579199761152267
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008486399799585343
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008528000116348267
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008700799942016602
SGLang,0.5.9,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,64,2048,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5003967761993409
