framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,256,128,1,0,1.3010767936706542
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,256,256,2,0,0.878384017944336
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,256,256,8,0,0.23703839778900146
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,256,256,16,0,0.1302031993865967
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,256,256,32,0,0.07320320010185241
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,1,256,256,64,0,0.04726719856262207
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,256,256,8,0,0.36663520336151123
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,256,256,4,0,0.702891206741333
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,256,256,16,0,0.19555360078811646
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,256,256,32,0,0.10936479568481446
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,1,256,256,64,0,0.06564319729804993
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,1,1,0,0.01356479972600937
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,256,256,2,0,1.3922816276550294
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,1,2,0,0.013070400059223174
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,1,4,0,0.0127920001745224
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,1,16,0,0.010992000252008438
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,1,32,0,0.010768000036478043
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,1,8,0,0.011444800347089768
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,1,64,0,0.01072480008006096
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,1,1,0,0.01640480011701584
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,1,2,0,0.015537600219249725
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,1,4,0,0.015067200362682342
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,1,8,0,0.014467200636863709
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,1,16,0,0.014591999351978302
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,1,32,0,0.014480000734329224
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,1,64,0,0.013972799479961395
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,16,1,0,0.014555199444293976
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,16,2,0,0.012824000418186187
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,16,4,0,0.012740799784660339
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,16,8,0,0.012052799761295318
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,16,16,0,0.011720000207424164
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,16,32,0,0.011323200166225433
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,16,64,0,0.011292800307273865
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,16,1,0,0.01711679995059967
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,16,2,0,0.01583999991416931
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,16,4,0,0.015881599485874177
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,256,256,1,0,2.7577199935913086
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,16,8,0,0.014377599954605103
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,16,16,0,0.014321599900722504
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,16,32,0,0.014419199526309967
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,32,1,0,0.013998399674892425
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,32,2,0,0.01321599930524826
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,32,4,0,0.012889599800109864
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,32,8,0,0.012148799747228623
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,32,16,0,0.011684799939393998
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,32,32,0,0.011552000045776367
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,32,64,0,0.011297599971294403
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,32,2,0,0.016638399660587312
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,32,1,0,0.017000000178813934
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,32,4,0,0.015465599298477174
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,32,8,0,0.014923200011253357
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,32,16,0,0.01435520052909851
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,32,32,0,0.014148800075054169
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,32,64,0,0.014444799721240997
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,64,1,0,0.014003199338912965
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,64,2,0,0.012955200672149659
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,64,4,0,0.012838399410247803
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,64,8,0,0.012031999975442886
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,64,16,0,0.011532799899578094
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,64,32,0,0.011524800211191177
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,64,64,0,0.011334399878978729
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,64,1,0,0.01826079934835434
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,64,2,0,0.016494399309158324
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,64,4,0,0.01558080017566681
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,64,8,0,0.01526080071926117
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,64,16,0,0.014716799557209014
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,64,32,0,0.014448000490665436
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,64,64,0,0.013993600010871887
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,128,1,0,0.014052799344062806
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,128,2,0,0.013380800187587739
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,128,4,0,0.01292479932308197
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,128,8,0,0.01194560006260872
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,128,16,0,0.011977600306272507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,128,64,0,0.01165440008044243
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,128,1,0,0.020283199846744537
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,128,2,0,0.018244799971580506
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,128,4,0,0.01669600009918213
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,128,8,0,0.015147200226783753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,128,16,0,0.014977599680423736
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,128,32,0,0.014748799800872802
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,128,64,0,0.01470080018043518
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,256,1,0,0.02301120012998581
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,256,2,0,0.016200000047683717
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,16,64,0,0.013945600390434265
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,256,8,0,0.015070399641990662
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,256,16,0,0.013731199502944946
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,256,32,0,0.013438400626182557
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,256,64,0,0.013526399433612824
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,256,1,0,0.03753759860992432
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,256,2,0,0.02282399982213974
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,256,4,0,0.020313599705696107
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,256,8,0,0.019144000113010408
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,256,16,0,0.017056000232696534
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,256,32,0,0.016891199350357055
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,256,64,0,0.01666560024023056
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,128,32,0,0.011396799981594086
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,512,1,0,0.046942400932312014
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,512,2,0,0.028560000658035278
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,512,4,0,0.020257599651813507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,512,16,0,0.017788800597190856
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,512,32,0,0.01733600050210953
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,512,64,0,0.017233599722385407
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,512,1,0,0.07142559885978698
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,512,2,0,0.042483198642730716
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,512,4,0,0.02701280117034912
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,512,8,0,0.024060800671577454
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,512,16,0,0.021809600293636322
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,512,32,0,0.02104640007019043
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,256,4,0,0.015585599839687348
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,1024,1,0,0.1041856050491333
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,1024,2,0,0.06049280166625977
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,1024,4,0,0.03828639984130859
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,1024,8,0,0.026134398579597474
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,1024,16,0,0.0237744003534317
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,1024,32,0,0.024091200530529024
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,1024,64,0,0.02324800044298172
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,1024,1,0,0.1418063998222351
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,1024,2,0,0.07974879741668701
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,1024,4,0,0.04572319984436035
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,512,8,0,0.018831999599933626
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,1024,8,0,0.032216000556945804
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,1024,32,0,0.027735999226570128
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,1024,16,0,0.028958401083946227
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,1024,64,0,0.026422399282455444
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,1536,2,0,0.10062079429626465
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,1536,4,0,0.058520001173019406
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,1536,1,0,0.1834944009780884
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,1536,8,0,0.03253760039806366
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,512,64,0,0.020689600706100465
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,1536,32,0,0.02942880094051361
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,1536,64,0,0.02906079888343811
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,1536,16,0,0.03171359896659851
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,1536,2,0,0.12944159507751465
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,1536,1,0,0.23967039585113525
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,1536,4,0,0.07415040135383606
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,1536,16,0,0.035729598999023435
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,1536,64,0,0.03188000023365021
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,1536,32,0,0.03369599878787995
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,2048,1,0,0.29507999420166015
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,2048,2,0,0.1598096013069153
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,2048,4,0,0.09154239892959595
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,2048,8,0,0.056815999746322635
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,2048,16,0,0.0374208003282547
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,2048,64,0,0.03539359867572785
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,2048,32,0,0.036320000886917114
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,2048,2,0,0.18887840509414672
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,2048,1,0,0.3550944089889526
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,2048,8,0,0.057304000854492186
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,2048,4,0,0.1030959963798523
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,2048,16,0,0.04209760129451752
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,2048,32,0,0.039710399508476255
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,2048,64,0,0.03741439878940582
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,3072,2,0,0.30346879959106443
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,3072,1,0,0.5875232219696045
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,3072,8,0,0.09130719900131226
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,3072,4,0,0.1624127984046936
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,3072,32,0,0.04817599952220917
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,3072,64,0,0.04675360023975372
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,3072,2,0,0.33879680633544923
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,3072,1,0,0.6619232177734375
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,3072,4,0,0.17917439937591553
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,3072,8,0,0.1007423996925354
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,3072,16,0,0.06041920185089111
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,3072,32,0,0.054255998134613036
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,3072,64,0,0.05124959945678711
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,4096,2,0,0.5158976078033447
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,4096,1,0,1.0002351760864259
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,4096,4,0,0.27278239727020265
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,4096,16,0,0.09343199729919434
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,4096,8,0,0.15489439964294432
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,4096,32,0,0.06077280044555664
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,4096,64,0,0.0593936026096344
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,1536,8,0,0.04169439971446991
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,3072,16,0,0.05204480290412903
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,4096,2,0,0.5416672229766846
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,4096,4,0,0.2798703908920288
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,4096,8,0,0.14903839826583862
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,4096,1,0,1.0512335777282715
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,4096,16,0,0.08025760054588318
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,4096,32,0,0.06714400053024291
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,4096,64,0,0.062433600425720215
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,6144,4,0,0.5526688098907471
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,6144,2,0,1.0713983535766602
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,6144,8,0,0.2930191993713379
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,6144,32,0,0.09024320244789123
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,6144,16,0,0.1617776036262512
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,2,1,6144,64,0,0.0838271975517273
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,128,1,6144,1,0,2.218286323547363
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,64,1,6144,2,0,1.0849184036254882
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,32,1,6144,4,0,0.6812607765197753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,8,1,6144,16,0,0.19302400350570678
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,4,1,6144,32,0,0.11681439876556396
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,2,1,6144,64,0,0.10935360193252563
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,128,1,6144,1,0,2.2594303131103515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,64,1,8192,2,0,1.8532207489013672
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,16,1,8192,8,0,0.5026063919067383
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,32,1,8192,4,0,0.952120018005371
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,fp8,16,1,6144,8,0,0.29182240962982176
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,8,1,8192,16,0,0.29545280933380125
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_context,flash_attention,bfloat16,bfloat16,4,1,8192,32,0,0.16807520389556885
