framework,version,device,op_name,kernel_source,model,task,attn_kind,backend,batch_size,q_seq_len,kv_seq_len,num_heads,head_dim,tp_size,sp_size,sp_algorithm,latency
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,5899,512,10,128,4,8,ring,0.05973119735717773
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,5899,5899,10,128,4,8,ring,0.27825920581817626
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,5899,512,10,128,4,8,ring,0.046054399013519286
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,47190,512,5,128,8,1,none,0.19799040555953978
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,47190,512,5,128,8,1,none,0.136627197265625
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,23595,512,5,128,8,2,ring,0.11308799982070923
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,23595,512,5,128,8,2,ring,0.07949439883232116
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,11798,11798,5,128,8,4,ring,1.1087360382080078
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,11798,512,5,128,8,4,ring,0.0590719997882843
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,11798,11798,5,128,8,4,ring,0.5315904140472412
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,11798,512,5,128,8,4,ring,0.04573439955711365
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,5899,5899,5,128,8,8,ring,0.2849024057388306
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,5899,512,5,128,8,8,ring,0.031004801392555237
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,5899,5899,5,128,8,8,ring,0.14177600145339966
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,5899,512,5,128,8,8,ring,0.027827200293540955
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,71280,512,5,128,1,8,ulysses,0.29775679111480713
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,71280,512,5,128,1,8,ulysses,0.20322558879852295
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,8910,512,40,128,1,8,ring,0.301692795753479
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,8910,512,40,128,1,8,ring,0.20271680355072022
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,71280,512,5,128,2,4,ulysses,0.2979935884475708
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,71280,512,5,128,2,4,ulysses,0.20204479694366456
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,17820,512,20,128,2,4,ring,0.29945600032806396
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,17820,512,20,128,2,4,ring,0.20292479991912843
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,8910,8910,20,128,2,8,ring,2.2844703674316404
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,8910,512,20,128,2,8,ring,0.15790400505065919
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,8910,8910,20,128,2,8,ring,1.1059040069580077
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,8910,512,20,128,2,8,ring,0.10878080129623413
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,71280,512,5,128,4,2,ulysses,0.29743359088897703
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,71280,512,5,128,4,2,ulysses,0.20224320888519287
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,35640,512,10,128,4,2,ring,0.2987744092941284
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,35640,512,10,128,4,2,ring,0.20291519165039062
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,17820,512,10,128,4,4,ring,0.15853439569473265
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,17820,512,10,128,4,4,ring,0.10899519920349121
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,8910,8910,10,128,4,8,ring,1.2485055923461914
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,8910,512,10,128,4,8,ring,0.0889792025089264
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,8910,8910,10,128,4,8,ring,0.5987199783325196
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,8910,512,10,128,4,8,ring,0.0643392026424408
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,71280,512,5,128,8,1,none,0.29759678840637205
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,71280,512,5,128,8,1,none,0.20196158885955812
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,35640,512,5,128,8,2,ring,0.1557760000228882
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,35640,512,5,128,8,2,ring,0.10843839645385742
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,17820,17820,5,128,8,4,ring,2.4682079315185548
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,17820,512,5,128,8,4,ring,0.0896448016166687
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,17820,17820,5,128,8,4,ring,1.163907241821289
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,17820,512,5,128,8,4,ring,0.06448000073432922
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,8910,8910,5,128,8,8,ring,0.663481616973877
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,8910,512,5,128,8,8,ring,0.04691520035266876
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,8910,8910,5,128,8,8,ring,0.30430400371551514
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,8910,512,5,128,8,8,ring,0.036739200353622437
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,31590,512,10,128,1,4,ulysses,0.2621632099151611
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,31590,512,10,128,1,4,ulysses,0.17951359748840331
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,7898,512,40,128,1,4,ring,0.26251840591430664
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,7898,512,40,128,1,4,ring,0.17965439558029175
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,31590,512,5,128,1,8,ulysses,0.14318399429321288
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,31590,512,5,128,1,8,ulysses,0.09947519898414611
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,3949,3949,40,128,1,8,ring,0.9313535690307617
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,3949,512,40,128,1,8,ring,0.1437440037727356
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,3949,3949,40,128,1,8,ring,0.4750048160552979
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,3949,512,40,128,1,8,ring,0.10211520195007324
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,31590,512,10,128,2,2,ulysses,0.26273279190063475
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,31590,512,10,128,2,2,ulysses,0.18006720542907714
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,15795,512,20,128,2,2,ring,0.26261119842529296
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,15795,512,20,128,2,2,ring,0.1801151990890503
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,31590,512,5,128,2,4,ulysses,0.14366400241851807
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,31590,512,5,128,2,4,ulysses,0.09960319995880126
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,7898,7898,20,128,2,4,ring,1.8482656478881836
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,7898,512,20,128,2,4,ring,0.14434880018234253
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,7898,7898,20,128,2,4,ring,0.8909728050231933
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,7898,512,20,128,2,4,ring,0.09964799880981445
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,3949,3949,20,128,2,8,ring,0.48435201644897463
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,3949,512,20,128,2,8,ring,0.07925119996070862
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,3949,3949,20,128,2,8,ring,0.24363839626312256
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,3949,512,20,128,2,8,ring,0.05577279925346375
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,31590,512,10,128,4,1,none,0.2629184007644653
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,31590,512,10,128,4,1,none,0.17994240522384644
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,31590,512,5,128,4,2,ulysses,0.142739200592041
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,31590,512,5,128,4,2,ulysses,0.09959999918937683
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,15795,512,10,128,4,2,ring,0.14307520389556885
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,15795,512,10,128,4,2,ring,0.09997439980506898
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,7898,7898,10,128,4,4,ring,0.9536000251770019
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,7898,512,10,128,4,4,ring,0.07876480221748353
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,7898,7898,10,128,4,4,ring,0.4487584114074707
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,7898,512,10,128,4,4,ring,0.055555200576782225
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,3949,3949,10,128,4,8,ring,0.30271360874176023
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,3949,512,10,128,4,8,ring,0.04668479859828949
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,3949,3949,10,128,4,8,ring,0.14947199821472168
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,3949,512,10,128,4,8,ring,0.036425599455833436
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,31590,512,5,128,8,1,none,0.14320319890975952
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,31590,512,5,128,8,1,none,0.09996799826622009
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,15795,15795,5,128,8,2,ring,1.882899284362793
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,15795,512,5,128,8,2,ring,0.07720639705657958
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,15795,15795,5,128,8,2,ring,0.8701408386230469
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,15795,512,5,128,8,2,ring,0.05573440194129944
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,7898,7898,5,128,8,4,ring,0.5940127849578858
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,7898,512,5,128,8,4,ring,0.047958400845527646
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,7898,7898,5,128,8,4,ring,0.28120319843292235
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,7898,512,5,128,8,4,ring,0.03778879940509796
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,3949,3949,5,128,8,8,ring,0.1984544038772583
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,3949,512,5,128,8,8,ring,0.03236159980297089
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,3949,3949,5,128,8,8,ring,0.10434559583663941
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,3949,512,5,128,8,8,ring,0.02797439992427826
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,43120,512,10,128,1,4,ulysses,0.365065598487854
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,43120,512,10,128,1,4,ulysses,0.24533441066741943
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,10780,512,40,128,1,4,ring,0.3608544111251831
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,10780,512,40,128,1,4,ring,0.24499518871307374
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,43120,512,5,128,1,8,ulysses,0.18653119802474977
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,43120,512,5,128,1,8,ulysses,0.12836159467697145
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,5390,5390,40,128,1,8,ring,1.7787872314453126
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,5390,512,40,128,1,8,ring,0.19350080490112304
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,5390,5390,40,128,1,8,ring,0.8678976058959961
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,5390,512,40,128,1,8,ring,0.13326719999313355
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,43120,512,10,128,2,2,ulysses,0.3538399934768677
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,43120,512,10,128,2,2,ulysses,0.24135680198669435
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,21560,512,20,128,2,2,ring,0.3543519973754883
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,21560,512,20,128,2,2,ring,0.24146559238433837
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,43120,512,5,128,2,4,ulysses,0.18432960510253907
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,43120,512,5,128,2,4,ulysses,0.12689599990844727
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,10780,512,20,128,2,4,ring,0.18475199937820436
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,10780,512,20,128,2,4,ring,0.1280128002166748
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,5390,5390,20,128,2,8,ring,0.9081952095031738
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,5390,512,20,128,2,8,ring,0.10456960201263428
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,5390,5390,20,128,2,8,ring,0.4418303966522217
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,5390,512,20,128,2,8,ring,0.073852801322937
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,43120,512,10,128,4,1,none,0.35413761138916017
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,43120,512,10,128,4,1,none,0.24165120124816894
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,43120,512,5,128,4,2,ulysses,0.18479360342025758
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,43120,512,5,128,4,2,ulysses,0.12733759880065917
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,21560,512,10,128,4,2,ring,0.18406399488449096
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,21560,512,10,128,4,2,ring,0.12768640518188476
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,10780,10780,10,128,4,4,ring,1.7910400390625
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,10780,512,10,128,4,4,ring,0.1047935962677002
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,10780,10780,10,128,4,4,ring,0.8492896080017089
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,10780,512,10,128,4,4,ring,0.07385600209236146
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,5390,5390,10,128,4,8,ring,0.5210464000701904
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,5390,512,10,128,4,8,ring,0.05910400152206421
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,5390,5390,10,128,4,8,ring,0.2563776016235352
